This file was created by CMPT_ME_PRIOR_RETS_DAILY using the 202006 CRSP database.
It contains value- weighted returns for the intersections of  2 ME portfolios
and  3 prior return portfolios.

The portfolios are constructed daily.  ME is market cap at the end of the
previous day.  PRIOR_RET is from -1250 to -251.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Daily
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
20000516,   1.13,   0.61,   0.53,   1.62,   1.18,   0.94
20000517,  -0.79,  -0.61,  -0.87,  -0.42,  -0.91,  -1.48
20000518,  -0.86,  -0.85,  -1.03,  -0.92,  -0.21,  -0.88
20000519,  -1.59,  -1.08,  -1.41,  -2.63,  -1.09,  -2.29
20000522,  -2.19,  -0.63,  -1.46,  -1.48,  -0.71,  -0.34
20000523,  -1.64,  -0.93,  -1.26,  -2.40,  -1.51,  -2.14
20000524,  -1.08,   0.12,   0.06,   0.43,   1.10,   2.13
20000525,  -0.87,  -0.79,  -1.05,  -0.65,  -1.05,  -1.34
20000526,  -0.13,   0.21,  -0.64,  -0.17,   0.11,  -0.31
20000530,   2.39,   1.68,   1.94,   3.99,   1.95,   3.66
20000531,   0.05,   0.06,  -0.09,   0.00,   0.32,  -0.15
20000601,   2.51,   1.17,   1.33,   3.00,   1.18,   2.29
20000602,   3.09,   1.80,   2.47,   2.62,   0.68,   2.36
20000605,   1.03,  -0.14,  -0.06,   0.34,  -0.85,  -0.77
20000606,   0.55,   0.14,  -0.02,  -1.30,  -0.62,  -0.66
20000607,   0.40,   0.40,   0.90,  -0.02,   0.60,   1.29
20000608,  -0.09,  -0.26,   0.06,   0.61,  -0.07,  -1.00
20000609,   1.55,   0.69,   0.72,   0.66,   0.11,  -0.14
20000612,  -0.51,  -0.71,  -1.05,  -1.53,  -0.53,  -0.90
20000613,   0.47,   0.63,   0.52,   1.06,   0.08,   1.96
20000614,  -0.18,  -0.16,   0.16,  -0.89,  -0.13,   0.16
20000615,  -0.36,  -0.05,  -0.35,   0.23,   0.77,   0.47
20000616,   0.13,  -0.38,  -0.19,  -0.07,  -1.15,  -0.93
20000619,   0.74,   0.47,   0.22,   1.79,  -0.17,   1.99
20000620,  -0.07,  -0.38,  -0.04,   1.16,  -0.80,  -0.64
20000621,   0.80,  -0.05,   0.16,   0.54,   0.15,   0.20
20000622,  -1.54,  -1.01,  -0.95,  -2.55,  -1.05,  -1.95
20000623,   0.03,  -0.35,  -0.03,  -0.28,  -0.14,  -0.87
20000626,   1.02,   1.13,   0.99,   0.31,   0.87,   1.04
20000627,   0.04,  -0.05,  -0.03,  -0.97,  -0.18,  -0.53
20000628,   1.51,   1.97,   2.01,   0.52,   0.42,   0.52
20000629,   0.16,  -0.38,   0.18,   0.11,  -0.55,  -0.98
20000630,   0.42,  -0.19,  -0.55,  -0.70,  -1.26,   1.20
20000703,   0.95,   1.15,   1.17,   2.28,   1.40,   0.88
20000705,  -0.94,  -0.48,  -0.61,  -3.68,  -0.18,  -1.78
20000706,   0.79,   0.81,   0.64,   1.13,   0.42,   1.06
20000707,   0.39,   0.66,   0.32,   2.32,   0.57,   1.77
20000710,   0.25,   0.27,   0.46,   0.56,   0.16,  -0.23
20000711,   0.10,   0.08,   0.28,   0.42,   0.70,   0.22
20000712,   1.42,   1.19,   1.29,   1.83,   0.37,   0.81
20000713,   0.05,   0.38,   0.17,  -0.28,   0.39,   0.00
20000714,  -0.11,   0.35,   0.31,   1.73,   0.28,   0.84
20000717,   0.66,   0.53,   0.06,  -0.07,  -0.57,   0.21
20000718,  -0.41,  -0.62,  -0.71,  -1.85,  -0.61,  -1.21
20000719,  -1.06,  -0.54,  -0.89,  -2.86,   0.46,  -1.15
20000720,   0.58,   0.50,   1.05,   0.28,   0.35,   1.63
20000721,  -1.51,  -1.09,  -1.42,  -2.15,  -0.85,  -0.88
20000724,  -1.63,  -1.43,  -1.32,  -1.09,  -0.99,  -1.05
20000725,  -0.19,   0.27,  -0.42,   0.15,   0.51,   0.65
20000726,  -0.12,   0.30,   0.07,  -2.35,  -1.00,  -1.34
20000727,  -1.99,  -1.05,  -1.32,  -3.14,   0.62,  -0.18
20000728,  -2.34,  -1.31,  -1.66,  -0.14,  -0.39,  -2.43
20000731,   1.17,   1.69,   1.91,   1.52,   0.21,   1.04
20000801,   0.00,  -0.12,  -0.19,   0.13,   1.58,   0.27
20000802,   0.16,   0.42,   0.78,   0.22,   0.50,  -0.01
20000803,  -0.72,   0.13,   0.12,  -0.27,   0.52,   1.20
20000804,   0.71,   0.56,   0.79,   0.11,   0.88,   0.71
20000807,   1.20,   0.98,   1.17,   1.53,   0.88,   1.08
20000808,  -0.07,   0.04,  -0.22,   0.09,   0.29,   0.28
20000809,   0.20,   0.03,  -0.06,   0.32,  -0.98,  -0.63
20000810,  -0.98,  -0.69,  -0.96,  -1.15,   0.13,  -1.01
20000811,   1.60,   1.28,   1.63,   1.52,   1.61,   0.86
20000814,   0.97,   1.11,   0.65,   1.96,   0.92,   1.28
20000815,  -0.49,  -0.46,  -0.74,  -0.17,  -0.58,  -0.61
20000816,   0.53,   0.33,   0.48,   0.58,  -0.24,  -0.34
20000817,   0.60,   0.46,   0.84,   0.97,   0.65,   1.17
20000818,   0.31,  -0.30,  -0.08,   0.53,  -0.24,  -0.32
20000821,   0.53,  -0.11,   0.32,  -0.19,  -0.31,   0.76
20000822,   0.41,   0.11,   0.04,   0.04,  -0.09,  -0.05
20000823,   0.15,   0.18,   0.22,   0.76,  -0.17,   0.70
20000824,   1.15,   0.45,   0.83,   0.98,   0.16,   0.17
20000825,   0.61,   0.52,   0.48,  -0.31,  -0.20,  -0.09
20000828,   0.45,   0.03,   0.26,  -0.06,   0.07,   0.65
20000829,   0.45,   0.43,   0.39,   0.06,   0.04,  -0.28
20000830,   0.26,   0.40,   0.57,  -0.76,  -0.39,  -0.36
20000831,   1.38,   0.73,   0.79,   1.07,   0.56,   1.13
20000901,   0.86,   0.39,   0.25,   0.37,   0.41,   0.26
20000905,  -0.46,  -0.21,  -0.15,  -0.54,   0.40,  -1.28
20000906,  -0.59,   0.13,   0.26,  -1.45,   0.31,  -1.29
20000907,   1.29,   0.93,   1.27,   1.13,   0.11,   1.01
20000908,  -1.19,  -0.41,  -1.13,  -1.33,   0.39,  -0.62
20000911,  -0.59,  -0.07,  -0.03,  -0.58,   0.23,  -0.33
20000912,  -0.34,   0.12,  -0.10,  -0.49,  -0.17,  -0.41
20000913,   0.30,  -0.11,   0.40,   0.44,   0.30,   0.12
20000914,   0.81,   0.51,   0.61,  -0.19,  -0.41,  -0.34
20000915,  -0.95,  -0.94,  -0.70,  -1.12,  -0.49,  -1.25
20000918,  -2.27,  -1.59,  -1.98,  -2.25,  -1.24,  -1.43
20000919,   0.46,   0.67,   0.05,   0.50,   0.10,   1.28
20000920,  -0.05,  -0.11,  -0.50,  -0.77,  -1.58,  -0.13
20000921,  -1.11,  -0.78,  -0.92,  -0.55,  -0.47,  -0.18
20000922,  -0.51,  -0.13,   0.36,   0.04,   0.99,  -0.07
20000925,  -0.84,  -0.50,  -0.61,  -0.50,  -0.23,  -0.70
20000926,  -1.38,  -0.56,  -0.89,   0.20,   0.02,  -0.95
20000927,  -0.47,  -0.08,  -0.36,   0.60,   0.29,   0.11
20000928,   2.18,   2.30,   2.33,   1.20,   2.14,   2.20
20000929,   0.45,   0.11,   0.18,  -1.47,  -1.08,  -1.33
20001002,  -1.72,  -1.42,  -1.52,  -0.07,  -0.11,  -0.22
20001003,  -0.88,  -0.56,  -0.74,  -0.21,  -0.46,  -0.93
20001004,   0.15,   0.49,   0.61,   0.99,   0.18,   0.43
20001005,  -0.44,  -0.76,  -0.58,  -0.72,  -0.16,   0.21
20001006,  -2.00,  -1.30,  -1.73,  -1.44,  -1.54,  -1.96
20001009,  -0.82,  -0.35,  -0.15,   0.31,  -0.14,  -0.77
20001010,  -1.32,  -1.21,  -0.89,  -1.18,  -0.29,  -1.33
20001011,  -2.04,  -0.59,  -1.18,  -1.19,  -1.34,  -1.34
20001012,  -2.45,  -1.10,  -1.89,  -2.01,  -2.22,  -2.89
20001013,   2.84,   2.41,   2.67,   2.12,   1.89,   3.95
20001016,   0.26,  -0.46,   0.06,   0.76,   0.55,  -0.19
20001017,  -2.55,  -1.63,  -1.84,  -2.78,  -1.76,  -1.64
20001018,  -0.63,  -0.46,  -0.69,  -0.26,   0.14,  -0.56
20001019,   3.26,   2.15,   2.75,   2.02,   1.90,   3.79
20001020,   0.91,   0.83,   1.07,   1.14,   0.62,   0.67
20001023,   0.80,   0.44,   0.27,   1.20,   0.91,  -0.28
20001024,   0.10,  -0.31,  -0.43,  -0.19,  -0.27,   0.22
20001025,  -2.28,  -1.82,  -1.96,  -1.68,  -1.25,  -2.19
20001026,   0.48,   1.02,   0.96,   0.85,   0.03,   0.14
20001027,   0.64,   0.12,   0.07,   0.67,   0.91,   1.13
20001030,   0.31,   0.31,   1.09,   2.56,   2.35,   1.18
20001031,   2.69,   2.60,   3.73,   0.61,   1.50,   2.42
20001101,  -0.31,  -0.58,  -0.12,   0.11,  -0.29,  -0.64
20001102,   1.85,   1.83,   2.33,   0.38,   0.15,   0.78
20001103,   0.57,   0.21,   0.19,  -0.80,  -0.11,  -0.19
20001106,   0.03,  -0.65,  -0.90,   0.55,   0.34,   0.41
20001107,   0.39,   0.34,   0.47,   0.37,   0.07,  -0.01
20001108,  -0.66,  -0.52,  -0.50,   0.78,  -0.40,  -2.03
20001109,  -1.36,  -0.64,  -1.21,  -1.06,  -0.91,  -0.48
20001110,  -2.08,  -1.80,  -2.66,  -0.27,  -1.33,  -2.83
20001113,  -1.04,   0.33,   0.00,  -1.57,  -0.51,  -1.24
20001114,   1.40,   1.21,   2.13,   1.23,   0.45,   2.82
20001115,   0.41,   0.99,   0.62,   1.86,   0.74,   0.59
20001116,  -1.66,  -1.26,  -1.56,  -0.29,  -0.69,  -1.43
20001117,   0.10,   0.33,   1.02,  -0.23,  -0.31,  -0.27
20001120,  -2.11,  -1.40,  -2.23,  -1.32,  -1.27,  -2.06
20001121,  -0.90,  -0.33,  -0.52,   0.06,   0.13,   0.37
20001122,  -1.77,  -1.01,  -2.14,  -1.32,  -0.70,  -2.01
20001124,   2.30,   1.80,   2.74,   0.90,   0.83,   1.86
20001127,  -0.77,   0.01,  -0.34,   0.40,   0.03,   0.64
20001128,  -2.09,  -1.87,  -2.42,  -0.20,   0.03,  -1.32
20001129,  -1.81,  -0.22,  -0.89,   0.83,   1.11,   0.37
20001130,  -2.46,  -1.49,  -2.81,  -0.56,  -0.57,  -2.47
20001201,   2.12,   1.81,   2.79,  -0.21,   0.23,   0.09
20001204,  -1.58,  -0.94,  -1.48,   0.96,   0.60,   0.67
20001205,   3.13,   2.62,   4.57,   0.78,   1.16,   4.73
20001206,  -1.27,  -0.90,  -1.37,  -0.76,  -1.11,  -1.98
20001207,  -0.62,  -0.03,  -0.84,  -0.65,   0.53,  -0.68
20001208,   3.38,   2.75,   3.50,   1.31,   1.56,   2.30
20001211,   1.76,   1.16,   2.16,   0.13,  -0.14,   1.03
20001212,  -1.47,  -1.08,  -1.24,  -0.79,  -0.13,  -1.00
20001213,  -1.15,  -0.72,  -1.89,   0.56,  -0.58,  -0.99
20001214,  -1.29,  -0.93,  -2.12,  -0.58,  -1.30,  -1.48
20001215,  -1.38,  -0.63,  -0.63,  -0.77,  -1.12,  -2.41
20001218,   0.16,   0.31,   0.00,   2.57,   2.66,   0.49
20001219,  -1.26,  -0.20,  -1.38,   1.09,   0.45,  -1.70
20001220,  -3.59,  -2.36,  -4.19,  -0.04,  -1.00,  -3.71
20001221,   0.27,   0.82,  -0.01,   0.94,   0.99,   0.83
20001222,   3.09,   2.71,   4.31,   1.09,   0.90,   2.98
20001226,   0.24,   0.33,  -0.20,   1.80,   1.56,   0.45
20001227,   1.58,   2.38,   2.91,   1.89,   1.30,   1.08
20001228,   2.83,   2.61,   3.55,   0.81,   0.95,   0.38
20001229,   0.23,  -0.63,  -0.55,  -0.98,  -0.50,  -1.33
20010102,  -1.65,  -2.70,  -3.54,  -1.11,  -1.25,  -3.52
20010103,   4.09,   3.94,   6.21,  -1.27,   0.00,   6.68
20010104,   0.79,  -0.10,   0.21,  -2.93,  -1.48,  -1.12
20010105,  -1.31,  -1.90,  -2.76,  -0.76,  -1.19,  -3.10
20010108,  -0.02,  -0.21,  -0.67,   1.76,   0.67,  -0.58
20010109,   1.25,   0.19,   1.02,   1.05,  -0.16,   0.39
20010110,   2.43,   1.76,   2.89,   0.72,   0.62,   1.24
20010111,   2.33,   1.07,   3.52,  -1.46,  -1.17,   1.73
20010112,   1.05,   0.68,   1.14,  -0.19,  -0.39,  -0.68
20010116,   3.05,   1.87,   2.03,   0.72,   1.22,   0.49
20010117,  -0.11,  -0.28,   1.34,  -0.60,  -0.59,   0.36
20010118,   0.18,   0.35,   0.60,  -0.61,  -0.44,   1.87
20010119,  -0.54,  -0.71,  -1.12,  -1.30,  -1.20,  -0.42
20010122,   0.46,   0.29,   0.45,   2.16,   0.88,  -0.18
20010123,   1.53,   1.97,   2.01,   1.02,   0.93,   1.51
20010124,  -0.09,  -0.12,   0.48,  -0.06,  -0.04,   0.35
20010125,  -0.30,  -0.16,  -0.91,   0.83,   0.95,  -0.78
20010126,  -0.08,  -0.11,   0.01,  -0.28,  -0.44,   0.02
20010129,   1.55,   1.32,   1.89,   1.01,   0.19,   0.90
20010130,   0.95,   0.32,   1.41,   0.49,   0.77,   0.67
20010131,  -0.20,   0.05,  -0.28,  -0.21,  -0.03,  -0.69
20010201,   0.99,   0.36,  -0.28,   1.49,   0.22,   0.55
20010202,  -0.78,  -0.78,  -2.06,  -0.01,   0.04,  -2.18
20010205,   0.05,   0.05,  -0.56,   1.13,   0.58,   0.20
20010206,   0.79,   0.63,   1.15,   0.09,  -0.07,   0.01
20010207,   0.91,   0.35,  -0.32,   0.49,   0.37,  -1.08
20010208,  -0.39,  -0.23,  -0.97,   0.07,   0.14,  -0.88
20010209,  -0.66,  -0.72,  -1.48,  -0.07,  -0.16,  -1.63
20010212,   1.22,   1.40,   1.60,   0.79,   0.80,   1.45
20010213,  -0.15,   0.15,  -0.90,   0.26,   0.23,  -1.12
20010214,  -0.15,   0.15,   0.81,  -1.20,  -0.79,   0.12
20010215,   1.10,   0.87,   1.33,  -0.33,  -0.03,   1.06
20010216,  -1.45,  -1.43,  -2.43,  -0.11,   0.41,  -2.36
20010220,  -1.05,  -0.85,  -1.81,   0.15,  -0.45,  -2.15
20010221,  -1.30,  -1.00,  -2.02,  -1.05,  -1.59,  -1.90
20010222,  -1.04,  -1.21,  -1.53,  -0.15,  -0.20,  -0.34
20010223,  -0.31,   0.06,  -0.15,  -0.79,  -0.46,  -0.43
20010226,   2.06,   1.64,   2.29,   1.59,   1.82,   1.85
20010227,  -1.12,  -1.24,  -2.68,   0.56,   0.38,  -1.25
20010228,  -0.53,  -0.46,  -1.82,  -0.11,  -0.37,  -1.71
20010301,  -0.47,  -0.38,  -0.27,  -0.35,  -0.28,   0.17
20010302,   0.72,   0.89,   0.83,   1.17,   0.64,  -0.91
20010305,   0.51,   0.15,   0.23,   0.48,   0.26,   0.74
20010306,   1.03,   0.67,   1.86,  -0.13,  -0.12,   1.45
20010307,   1.17,   0.78,   0.33,   1.46,   1.07,   0.48
20010308,  -0.03,  -0.10,  -1.26,   1.15,   1.05,  -0.23
20010309,  -0.76,  -0.94,  -2.36,  -0.27,  -0.97,  -3.08
20010312,  -2.64,  -2.02,  -4.25,  -2.86,  -2.59,  -4.96
20010313,   0.29,   0.64,   1.73,  -0.86,  -0.33,   2.30
20010314,  -1.90,  -1.57,  -1.81,  -2.42,  -2.27,  -2.58
20010315,   0.07,   0.05,  -0.30,  -0.60,   0.59,   0.51
20010316,  -1.82,  -1.71,  -3.50,  -0.82,  -1.26,  -2.24
20010319,   1.00,   1.50,   2.42,   1.12,   1.00,   1.95
20010320,  -1.36,  -0.90,  -1.68,  -1.39,  -0.82,  -2.84
20010321,  -1.72,  -1.74,  -2.24,  -1.66,  -1.85,  -1.72
20010322,  -1.15,  -0.79,   0.08,  -2.43,  -1.91,   0.06
20010323,   1.68,   1.41,   3.49,   1.65,   1.34,   2.27
20010326,   0.33,   0.96,   0.95,   1.69,   1.34,   1.00
20010327,   0.90,   1.12,   1.75,   1.71,   1.39,   2.84
20010328,  -1.90,  -1.87,  -3.24,  -0.86,  -0.55,  -2.89
20010329,   0.00,  -0.16,  -1.20,   1.23,  -0.02,  -0.68
20010330,   2.88,   2.59,   2.80,   0.67,   1.34,   1.00
20010402,  -2.63,  -2.28,  -3.64,  -1.20,  -0.46,  -1.64
20010403,  -2.74,  -2.45,  -4.58,  -2.75,  -1.98,  -3.77
20010404,  -0.28,  -0.17,  -1.20,   0.75,   0.65,  -0.54
20010405,   3.78,   2.98,   6.67,   2.37,   1.95,   5.30
20010406,  -1.69,  -1.79,  -2.68,  -1.40,  -1.60,  -2.12
20010409,   1.00,   0.89,   1.45,   1.52,   0.99,   0.70
20010410,   2.09,   1.77,   3.78,   1.68,   1.30,   3.02
20010411,  -0.37,  -0.42,   1.37,  -1.79,  -0.73,   0.02
20010412,   1.16,   1.10,   2.22,   0.54,   0.66,   1.72
20010416,  -0.28,  -0.61,  -1.48,   0.20,   0.43,  -0.58
20010417,   1.23,   0.69,   0.90,   1.84,   0.66,   1.18
20010418,   1.42,   1.50,   5.26,   0.67,   1.51,   4.66
20010419,   1.00,   1.11,   2.14,  -0.38,  -0.04,   1.73
20010420,  -0.52,  -1.13,  -0.74,  -0.38,  -0.99,  -0.89
20010423,  -0.54,  -0.66,  -2.10,  -1.27,  -0.01,  -1.94
20010424,   0.61,   0.34,  -0.33,   0.52,  -0.13,  -1.59
20010425,   1.74,   1.73,   2.56,   1.41,   1.05,   1.82
20010426,   1.34,   1.00,   0.73,   1.77,   0.77,   0.37
20010427,   1.17,   1.17,   1.82,   1.27,   0.89,   1.69
20010430,   1.02,   0.35,   1.10,   0.29,  -0.41,  -0.22
20010501,   1.15,   0.98,   1.46,   0.61,   0.92,   1.47
20010502,   0.47,   0.31,   0.92,   0.35,  -0.84,   0.36
20010503,  -0.61,  -0.69,  -1.73,  -1.13,  -0.57,  -1.69
20010504,   1.32,   1.44,   1.22,   1.35,   1.11,   1.64
20010507,  -0.40,  -0.60,  -0.14,  -0.01,  -0.23,  -0.28
20010508,   0.49,   0.57,   0.68,   0.52,  -0.33,  -0.09
20010509,   0.03,  -0.10,  -0.05,   0.25,   0.25,  -0.74
20010510,   0.27,   0.23,  -0.06,   0.75,   0.32,  -0.16
20010511,  -0.02,  -0.51,  -0.61,  -0.52,  -0.40,  -0.84
20010514,   0.12,   0.10,  -0.35,   0.43,   0.50,   0.17
20010515,   0.49,   0.81,   0.57,   0.46,   0.06,   0.04
20010516,   1.03,   1.20,   1.89,   2.14,   2.57,   2.93
20010517,   1.50,   1.06,   1.97,   0.79,   0.04,   0.47
20010518,   0.74,   0.32,   0.77,   0.28,   0.15,   0.21
20010521,   1.78,   1.57,   2.50,   1.06,   0.28,   2.13
20010522,   0.17,   0.39,   0.92,  -0.03,  -0.39,  -0.23
20010523,  -1.16,  -1.33,  -1.97,  -1.69,  -0.66,  -1.84
20010524,   1.10,   0.38,   0.39,   0.76,   0.08,   0.44
20010525,   0.11,  -0.29,  -0.24,  -0.25,  -0.79,  -1.24
20010529,  -0.65,  -0.87,  -1.64,  -0.36,   0.22,  -1.13
20010530,  -1.27,  -1.04,  -2.89,  -0.88,  -0.58,  -1.80
20010531,   0.96,   0.05,   0.90,   0.57,   0.77,   0.64
20010601,   1.07,   0.84,   1.32,   0.09,   0.05,   0.59
20010604,   1.00,   0.87,   0.68,   0.34,   0.49,   0.56
20010605,   1.34,   1.27,   2.47,   1.05,   0.54,   1.63
20010606,  -0.68,  -0.71,  -0.43,  -0.78,  -0.85,  -1.07
20010607,   0.22,   0.38,   1.42,  -0.18,  -0.15,   0.77
20010608,  -0.46,  -0.48,  -0.51,  -0.27,  -0.35,  -1.09
20010611,  -0.45,  -0.10,  -1.48,  -0.77,  -0.41,  -1.05
20010612,   0.29,   0.13,  -0.02,  -0.07,   0.10,   0.09
20010613,  -0.04,  -0.24,  -0.86,   0.01,  -0.27,  -1.29
20010614,  -1.55,  -1.37,  -3.00,  -1.59,  -1.68,  -1.82
20010615,  -0.27,  -0.24,  -1.07,   0.37,  -0.05,  -0.57
20010618,  -1.05,  -0.85,  -2.09,   0.22,  -0.15,  -0.48
20010619,  -0.76,  -0.12,  -1.05,   0.15,   0.00,   0.41
20010620,   0.60,   1.07,   1.02,   0.60,   0.54,   1.19
20010621,   0.58,   0.75,   0.52,   1.00,   0.22,   1.28
20010622,  -1.01,  -1.16,  -1.26,  -1.11,  -0.61,  -1.14
20010625,  -0.44,  -0.44,  -0.04,  -0.89,  -0.61,  -0.57
20010626,   1.36,   1.32,   1.36,   0.44,   0.04,  -0.20
20010627,   0.62,   0.68,   1.20,   0.25,   0.08,  -0.52
20010628,   0.53,   0.77,   1.72,   1.09,   0.67,   1.55
20010629,   3.33,   3.03,   4.79,   0.82,   0.30,  -0.33
20010702,  -2.23,  -1.60,  -2.75,   0.25,   0.67,   1.02
20010703,   0.13,  -0.26,  -0.34,   0.01,  -0.22,  -0.12
20010705,  -0.14,  -0.49,  -0.92,  -0.27,  -0.22,  -1.57
20010706,  -1.21,  -1.32,  -2.34,  -1.64,  -1.11,  -2.71
20010709,   0.59,   0.30,   0.48,  -0.27,   0.48,   0.75
20010710,  -0.97,  -0.69,  -2.08,  -0.16,  -0.30,  -1.83
20010711,  -0.32,  -0.30,  -0.60,   0.44,  -0.09,  -0.14
20010712,   1.97,   1.68,   3.74,   1.42,   1.30,   2.74
20010713,   0.58,   0.48,   0.16,   0.25,   0.25,   0.74
20010716,  -0.51,  -0.56,  -2.00,  -0.70,  -0.25,  -1.38
20010717,   1.10,   1.27,   1.43,   1.14,   0.59,   1.25
20010718,  -0.97,  -0.68,  -1.69,   0.51,   0.22,  -0.83
20010719,   0.65,   0.74,   1.25,   0.93,  -0.32,   0.81
20010720,   0.31,   0.54,   0.46,  -0.49,  -0.47,  -0.29
20010723,  -0.68,  -0.74,  -0.99,  -0.99,  -1.16,  -1.75
20010724,  -1.62,  -1.13,  -2.38,  -1.74,  -1.57,  -1.63
20010725,   0.32,   0.60,   0.63,   0.70,   1.88,   1.41
20010726,   0.68,   1.29,   2.48,   0.84,   0.84,   1.19
20010727,  -0.11,  -0.02,   0.53,  -0.29,  -0.07,   0.36
20010730,  -0.06,   0.09,  -0.06,   0.21,   0.23,  -0.19
20010731,  -0.03,   0.02,   0.03,   0.94,   0.80,   0.46
20010801,   0.72,   0.54,   0.72,   0.00,  -0.14,   0.61
20010802,  -0.03,  -0.16,   0.25,  -0.10,   0.29,   0.47
20010803,   0.03,  -0.16,  -0.51,  -0.02,  -0.19,  -0.62
20010806,  -0.89,  -0.84,  -1.68,  -1.32,  -0.85,  -1.20
20010807,   0.13,   0.04,  -0.48,   0.53,   0.42,   0.29
20010808,  -1.06,  -1.22,  -2.16,  -1.27,  -1.02,  -1.90
20010809,   0.18,   0.36,   0.25,  -0.35,   0.22,  -0.05
20010810,   0.12,   0.54,   0.16,   0.54,   0.74,   0.47
20010813,   0.53,   0.27,   0.76,   0.61,   0.09,   0.14
20010814,   0.66,   0.64,   0.36,   0.59,   0.13,  -0.60
20010815,   0.05,   0.16,  -0.72,  -0.24,   0.14,  -0.96
20010816,   0.55,   0.56,   0.22,   0.42,   0.47,   0.21
20010817,  -0.98,  -0.71,  -1.44,  -0.70,  -0.66,  -1.98
20010820,   0.40,   0.57,   0.25,   0.41,   0.64,   0.87
20010821,  -0.86,  -1.02,  -1.99,  -0.21,  -0.33,  -1.53
20010822,   0.95,   0.77,   1.05,   0.42,   0.46,   0.85
20010823,  -0.54,  -0.51,  -0.72,  -0.24,   0.23,  -0.45
20010824,   1.21,   1.11,   2.31,   1.22,   0.24,   2.43
20010827,  -0.27,  -0.48,   0.05,  -0.17,  -0.54,  -0.42
20010828,  -0.65,  -0.84,  -1.33,  -0.77,  -0.98,  -1.68
20010829,   0.22,  -0.03,  -0.48,  -0.74,  -0.52,  -1.25
20010830,  -0.86,  -0.75,  -1.42,  -1.12,  -0.42,  -2.15
20010831,   0.39,  -0.12,   0.42,   0.94,   0.26,   0.41
20010904,   0.04,   0.06,  -0.91,   0.72,   0.64,  -0.28
20010905,  -0.47,  -0.34,  -1.61,  -0.20,   0.27,  -0.25
20010906,  -1.61,  -1.14,  -2.29,  -1.92,  -1.09,  -2.56
20010907,  -1.83,  -1.57,  -1.71,  -2.55,  -1.49,  -1.92
20010910,  -1.28,  -0.64,  -1.04,  -0.71,  -0.08,   0.84
20010917,  -6.10,  -4.10,  -5.69,  -5.25,  -3.27,  -5.42
20010918,  -1.59,  -1.27,  -2.78,  -0.70,  -0.20,  -0.81
20010919,  -3.01,  -2.20,  -2.74,  -2.07,  -1.29,  -1.73
20010920,  -4.70,  -3.71,  -3.77,  -3.62,  -2.44,  -3.25
20010921,  -2.90,  -2.27,  -2.11,  -1.55,  -2.49,  -1.68
20010924,   3.89,   2.85,   5.00,   3.05,   2.72,   4.36
20010925,   0.63,   0.79,   0.12,   0.65,   0.99,   0.84
20010926,  -1.04,  -1.35,  -2.00,  -0.95,  -0.43,  -0.39
20010927,   0.82,   0.43,   0.03,   1.59,   1.78,   1.13
20010928,   3.41,   3.01,   3.24,   2.69,   1.93,   2.17
20011001,  -1.43,  -1.56,  -2.00,  -1.09,  -0.56,  -0.13
20011002,   0.72,   0.80,   1.36,   1.66,   1.32,   1.15
20011003,   2.13,   2.26,   4.68,   2.18,   0.95,   2.52
20011004,   0.88,   0.86,   1.36,  -0.61,  -0.50,  -0.19
20011005,  -0.21,  -0.23,  -0.54,   0.50,  -0.45,   0.22
20011008,  -0.44,  -0.42,  -0.27,  -1.39,  -0.81,  -0.77
20011009,  -0.77,  -0.95,  -1.07,  -0.83,   0.02,  -0.62
20011010,   2.92,   2.38,   3.64,   2.65,   1.82,   2.41
20011011,   1.55,   1.57,   3.69,   2.02,   0.79,   1.78
20011012,  -0.48,  -0.53,  -0.31,  -1.18,  -1.17,  -0.34
20011015,   0.62,   0.32,   0.08,   0.19,  -0.07,  -0.09
20011016,   1.03,   0.79,   1.55,   0.68,   0.79,   0.73
20011017,  -1.96,  -1.71,  -2.41,  -2.29,  -1.20,  -2.15
20011018,  -0.41,  -0.92,  -0.77,  -0.21,  -0.83,  -0.65
20011019,   0.93,   0.74,   1.08,   1.44,   0.43,   0.59
20011022,   0.89,   1.01,   1.39,   1.15,   1.56,   1.55
20011023,  -0.32,  -0.45,  -0.43,  -0.30,  -0.65,  -0.54
20011024,   0.08,   0.00,   0.52,  -0.13,  -0.06,   0.10
20011025,   1.43,   1.40,   2.17,   0.95,   0.97,   1.52
20011026,   1.03,   0.89,   0.64,   1.23,   0.72,   0.27
20011029,  -1.38,  -1.60,  -2.30,  -2.08,  -1.65,  -2.56
20011030,  -1.07,  -0.99,  -2.20,  -1.67,  -1.22,  -1.92
20011031,   1.67,   0.81,   1.87,   0.16,  -0.23,   0.26
20011101,   1.46,   1.39,   1.50,   2.26,   1.67,   2.47
20011102,   0.09,  -0.40,  -0.15,   0.08,   0.41,   0.26
20011105,   0.34,   0.67,   1.45,   1.17,   1.19,   1.46
20011106,   1.01,   0.91,   1.05,   0.98,   1.02,   1.67
20011107,  -0.71,  -0.26,   0.05,  -0.22,  -0.09,  -0.29
20011108,  -0.08,  -0.22,  -0.39,  -0.48,  -0.18,   0.30
