This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
199809,   0.1757,   0.3393,   0.4460,   0.5796,   1.0353,   0.1555,   0.3127,   0.4206,   0.5444,   0.8665,   0.1394,   0.2792,   0.4109,   0.5426,   0.9290,   0.1520,   0.2977,   0.3918,   0.5540,   0.9001,   0.1139,   0.2610,   0.3749,   0.4849,   0.7489
199810,   0.1743,   0.3330,   0.4470,   0.5762,   1.0331,   0.1547,   0.3111,   0.4167,   0.5411,   0.8656,   0.1324,   0.2778,   0.4111,   0.5385,   0.9455,   0.1507,   0.2983,   0.3925,   0.5561,   0.8954,   0.1135,   0.2605,   0.3797,   0.4879,   0.7454
199811,   0.1759,   0.3360,   0.4470,   0.5811,   1.0334,   0.1550,   0.3105,   0.4205,   0.5452,   0.8729,   0.1340,   0.2820,   0.4128,   0.5397,   0.9382,   0.1540,   0.2996,   0.3976,   0.5588,   0.8962,   0.1144,   0.2602,   0.3762,   0.4859,   0.7646
199812,   0.1728,   0.3367,   0.4449,   0.5793,   1.0104,   0.1550,   0.3082,   0.4168,   0.5436,   0.8750,   0.1310,   0.2810,   0.4100,   0.5393,   0.9261,   0.1517,   0.2975,   0.3978,   0.5596,   0.8977,   0.1138,   0.2601,   0.3752,   0.4844,   0.7672
199901,   0.1703,   0.3330,   0.4419,   0.5755,   0.9960,   0.1535,   0.3070,   0.4135,   0.5385,   0.8794,   0.1306,   0.2806,   0.4084,   0.5380,   0.9196,   0.1518,   0.2953,   0.3950,   0.5572,   0.8889,   0.1128,   0.2589,   0.3692,   0.4825,   0.7662
199902,   0.1728,   0.3351,   0.4381,   0.5782,   1.0002,   0.1551,   0.3072,   0.4107,   0.5380,   0.8784,   0.1231,   0.2806,   0.4063,   0.5401,   0.9240,   0.1485,   0.2957,   0.3951,   0.5549,   0.8925,   0.1108,   0.2588,   0.3664,   0.4837,   0.7701
199903,   0.1712,   0.3350,   0.4372,   0.5789,   1.0016,   0.1535,   0.3039,   0.4090,   0.5389,   0.8741,   0.1235,   0.2797,   0.4066,   0.5377,   0.9284,   0.1478,   0.2960,   0.3948,   0.5561,   0.9220,   0.1109,   0.2583,   0.3659,   0.4790,   0.7661
199904,   0.1659,   0.3373,   0.4261,   0.5760,   0.9932,   0.1531,   0.3010,   0.4081,   0.5392,   0.8652,   0.1221,   0.2782,   0.4035,   0.5404,   0.9314,   0.1481,   0.2944,   0.3947,   0.5560,   0.9135,   0.1084,   0.2569,   0.3653,   0.4777,   0.7727
199905,   0.1649,   0.3394,   0.4227,   0.5807,   0.9990,   0.1553,   0.3004,   0.4093,   0.5395,   0.8618,   0.1215,   0.2785,   0.4029,   0.5421,   0.9515,   0.1498,   0.2954,   0.3972,   0.5561,   0.9039,   0.1102,   0.2579,   0.3675,   0.4804,   0.7686
199906,   0.1682,   0.3409,   0.4315,   0.5768,   0.9901,   0.1561,   0.3043,   0.4129,   0.5385,   0.8669,   0.1251,   0.2795,   0.4027,   0.5429,   0.9447,   0.1519,   0.2970,   0.3954,   0.5557,   0.9232,   0.1102,   0.2584,   0.3670,   0.4832,   0.7716
199907,   0.1919,   0.3961,   0.5374,   0.7359,   1.4270,   0.1704,   0.3487,   0.4672,   0.6540,   1.1209,   0.1480,   0.3374,   0.4703,   0.6623,   1.1650,   0.1417,   0.3415,   0.4977,   0.6098,   1.0562,   0.1109,   0.2805,   0.4543,   0.6222,   1.0681
199908,   0.1919,   0.3977,   0.5341,   0.7365,   1.4169,   0.1701,   0.3478,   0.4692,   0.6531,   1.1079,   0.1481,   0.3364,   0.4724,   0.6680,   1.1613,   0.1428,   0.3418,   0.4973,   0.6090,   1.0602,   0.1119,   0.2801,   0.4537,   0.6218,   1.0682
199909,   0.1895,   0.3905,   0.5277,   0.7320,   1.3995,   0.1704,   0.3473,   0.4684,   0.6507,   1.0851,   0.1462,   0.3350,   0.4714,   0.6689,   1.1460,   0.1381,   0.3405,   0.4955,   0.6056,   1.0643,   0.1097,   0.2803,   0.4561,   0.6210,   1.0633
199910,   0.1883,   0.3906,   0.5243,   0.7297,   1.3990,   0.1665,   0.3476,   0.4675,   0.6511,   1.0796,   0.1445,   0.3328,   0.4725,   0.6647,   1.1548,   0.1371,   0.3401,   0.4958,   0.6038,   1.0391,   0.1086,   0.2787,   0.4546,   0.6206,   1.0667
199911,   0.1855,   0.3872,   0.5181,   0.7276,   1.3760,   0.1645,   0.3497,   0.4626,   0.6426,   1.0741,   0.1403,   0.3316,   0.4742,   0.6656,   1.0957,   0.1343,   0.3411,   0.4946,   0.6014,   1.0642,   0.1069,   0.2785,   0.4540,   0.6232,   1.0731
199912,   0.1867,   0.3944,   0.5136,   0.7185,   1.3573,   0.1640,   0.3478,   0.4585,   0.6396,   1.0583,   0.1386,   0.3271,   0.4712,   0.6690,   1.0813,   0.1313,   0.3384,   0.4939,   0.5990,   1.0307,   0.1057,   0.2783,   0.4526,   0.6201,   1.0680
200001,   0.1848,   0.3888,   0.5052,   0.7036,   1.3409,   0.1595,   0.3408,   0.4496,   0.6295,   1.0396,   0.1360,   0.3179,   0.4672,   0.6697,   1.0773,   0.1216,   0.3350,   0.4914,   0.5955,   1.0293,   0.1020,   0.2760,   0.4513,   0.6188,   1.0654
200002,   0.1849,   0.3897,   0.5033,   0.7093,   1.3366,   0.1616,   0.3438,   0.4456,   0.6154,   1.0473,   0.1356,   0.3247,   0.4643,   0.6689,   1.0572,   0.1190,   0.3325,   0.4920,   0.5991,   1.0471,   0.1042,   0.2765,   0.4521,   0.6167,   1.0638
200003,   0.1828,   0.3649,   0.5004,   0.6951,   1.2844,   0.1572,   0.3372,   0.4330,   0.5957,   0.9665,   0.1329,   0.3162,   0.4504,   0.6679,   1.0255,   0.1048,   0.3211,   0.4876,   0.5836,   1.0419,   0.1019,   0.2749,   0.4478,   0.6048,   1.0547
200004,   0.1843,   0.3683,   0.5004,   0.6991,   1.2819,   0.1626,   0.3327,   0.4405,   0.5990,   0.9867,   0.1322,   0.3229,   0.4453,   0.6662,   1.0262,   0.1127,   0.3237,   0.4909,   0.5915,   0.9704,   0.1012,   0.2757,   0.4490,   0.6076,   1.0483
200005,   0.1859,   0.3672,   0.5001,   0.6938,   1.2817,   0.1684,   0.3428,   0.4484,   0.6004,   0.9914,   0.1389,   0.3263,   0.4533,   0.6622,   1.0129,   0.1145,   0.3246,   0.5003,   0.5930,   0.9841,   0.1041,   0.2755,   0.4607,   0.6146,   1.0462
200006,   0.1918,   0.3639,   0.5011,   0.6967,   1.2697,   0.1699,   0.3519,   0.4505,   0.6176,   0.9829,   0.1407,   0.3282,   0.4623,   0.6654,   0.9885,   0.1177,   0.3274,   0.5002,   0.6009,   0.9744,   0.1068,   0.2778,   0.4586,   0.6157,   1.0603
200007,   0.2463,   0.5317,   0.7210,   0.9804,   2.0348,   0.1879,   0.4362,   0.6041,   0.8697,   1.9415,   0.1419,   0.3615,   0.5679,   0.9235,   1.5590,   0.1347,   0.4110,   0.5729,   0.8304,   1.6872,   0.1084,   0.3799,   0.6483,   0.8368,   1.6686
200008,   0.2484,   0.5302,   0.7198,   0.9958,   2.0605,   0.1924,   0.4400,   0.6086,   0.8755,   1.9355,   0.1453,   0.3669,   0.5786,   0.9275,   1.5550,   0.1377,   0.4188,   0.5759,   0.8335,   1.6617,   0.1097,   0.3792,   0.6441,   0.8413,   1.6627
200009,   0.2428,   0.5202,   0.7187,   1.0041,   1.9928,   0.1892,   0.4315,   0.6038,   0.8751,   1.8386,   0.1402,   0.3604,   0.5761,   0.9252,   1.5238,   0.1338,   0.4151,   0.5773,   0.8327,   1.7022,   0.1084,   0.3773,   0.6410,   0.8338,   1.6591
200010,   0.2337,   0.5150,   0.7150,   0.9849,   1.9442,   0.1793,   0.4274,   0.5997,   0.8684,   1.7736,   0.1392,   0.3544,   0.5699,   0.9179,   1.5025,   0.1339,   0.4119,   0.5773,   0.8283,   1.6697,   0.1117,   0.3768,   0.6384,   0.8338,   1.6336
200011,   0.2298,   0.5140,   0.7124,   0.9829,   1.9062,   0.1860,   0.4174,   0.6037,   0.8688,   1.7730,   0.1443,   0.3584,   0.5700,   0.9257,   1.5017,   0.1330,   0.4171,   0.5836,   0.8238,   1.6320,   0.1152,   0.3777,   0.6362,   0.8426,   1.6450
200012,   0.2232,   0.4968,   0.7077,   0.9854,   1.8905,   0.1912,   0.4194,   0.6096,   0.8766,   1.7185,   0.1539,   0.3637,   0.5813,   0.9219,   1.4834,   0.1406,   0.4252,   0.5840,   0.8227,   1.6065,   0.1201,   0.3785,   0.6359,   0.8574,   1.6767
200101,   0.2175,   0.4791,   0.7074,   0.9869,   1.8292,   0.1919,   0.4149,   0.6077,   0.8789,   1.6467,   0.1555,   0.3613,   0.5803,   0.9175,   1.4770,   0.1383,   0.4229,   0.5849,   0.8242,   1.6153,   0.1232,   0.3797,   0.6428,   0.8613,   1.6544
200102,   0.2254,   0.5013,   0.7142,   0.9967,   1.8982,   0.1959,   0.4301,   0.6147,   0.8911,   1.7222,   0.1571,   0.3630,   0.5880,   0.9415,   1.5364,   0.1430,   0.4255,   0.5907,   0.8379,   1.6446,   0.1218,   0.3815,   0.6524,   0.8665,   1.4985
200103,   0.2245,   0.5021,   0.7139,   1.0158,   1.9082,   0.1977,   0.4281,   0.6119,   0.8983,   1.7635,   0.1636,   0.3654,   0.5975,   0.9318,   1.5154,   0.1501,   0.4298,   0.5876,   0.8340,   1.6446,   0.1283,   0.3801,   0.6503,   0.8648,   1.4873
200104,   0.2243,   0.5013,   0.7160,   1.0158,   1.9239,   0.1971,   0.4269,   0.6107,   0.8950,   1.7998,   0.1682,   0.3687,   0.5965,   0.9247,   1.5381,   0.1540,   0.4357,   0.5896,   0.8435,   1.6357,   0.1317,   0.3798,   0.6473,   0.8652,   1.4895
200105,   0.2194,   0.4867,   0.7112,   1.0166,   1.9083,   0.1944,   0.4298,   0.6102,   0.8928,   1.8533,   0.1641,   0.3639,   0.5925,   0.9319,   1.5251,   0.1471,   0.4339,   0.5835,   0.8437,   1.6601,   0.1300,   0.3787,   0.6460,   0.8650,   1.4881
200106,   0.2180,   0.4846,   0.7143,   1.0295,   1.9244,   0.1922,   0.4337,   0.6099,   0.8962,   1.8933,   0.1668,   0.3665,   0.5914,   0.9317,   1.5719,   0.1478,   0.4345,   0.5840,   0.8453,   1.6909,   0.1311,   0.3795,   0.6449,   0.8694,   1.4851
200107,   0.2517,   0.4352,   0.5574,   0.8700,   1.9782,   0.2056,   0.3764,   0.4998,   0.7521,   1.6472,   0.2021,   0.3706,   0.5936,   0.7294,   1.7094,   0.1670,   0.3798,   0.5220,   0.7543,   1.6200,   0.1554,   0.3738,   0.5626,   0.7743,   1.3519
200108,   0.2400,   0.4270,   0.5487,   0.8549,   1.9048,   0.2008,   0.3705,   0.5024,   0.7533,   1.6077,   0.1996,   0.3697,   0.5806,   0.7283,   1.6125,   0.1671,   0.3770,   0.5224,   0.7517,   1.6011,   0.1562,   0.3732,   0.5527,   0.7817,   1.3483
200109,   0.2347,   0.4291,   0.5453,   0.8341,   1.8802,   0.1993,   0.3678,   0.4996,   0.7380,   1.5856,   0.1889,   0.3676,   0.5726,   0.7233,   1.5744,   0.1661,   0.3769,   0.5252,   0.7533,   1.5966,   0.1565,   0.3723,   0.5509,   0.7869,   1.3389
200110,   0.2261,   0.4222,   0.5274,   0.8164,   1.8233,   0.2004,   0.3535,   0.4993,   0.7311,   1.5881,   0.1881,   0.3664,   0.5600,   0.7219,   1.5446,   0.1661,   0.3797,   0.5239,   0.7547,   1.6022,   0.1554,   0.3702,   0.5508,   0.7937,   1.3250
200111,   0.2334,   0.4209,   0.5262,   0.8376,   1.7800,   0.2038,   0.3447,   0.4958,   0.7452,   1.6193,   0.1913,   0.3681,   0.5708,   0.7232,   1.5808,   0.1677,   0.3801,   0.5237,   0.7472,   1.5842,   0.1543,   0.3727,   0.5528,   0.7945,   1.3297
200112,   0.2464,   0.4275,   0.5374,   0.8432,   1.8072,   0.2070,   0.3445,   0.4932,   0.7583,   1.5932,   0.1957,   0.3694,   0.5683,   0.7252,   1.6352,   0.1670,   0.3840,   0.5251,   0.7479,   1.5840,   0.1539,   0.3733,   0.5541,   0.7903,   1.3308
200201,   0.2593,   0.4364,   0.5379,   0.8515,   1.8118,   0.2104,   0.3440,   0.4944,   0.7629,   1.5981,   0.2033,   0.3699,   0.5647,   0.7256,   1.6063,   0.1675,   0.3793,   0.5272,   0.7460,   1.5997,   0.1545,   0.3734,   0.5523,   0.7840,   1.3258
200202,   0.2540,   0.4397,   0.5381,   0.8511,   1.8096,   0.2095,   0.3445,   0.4949,   0.7575,   1.5620,   0.1972,   0.3689,   0.5576,   0.7159,   1.5163,   0.1694,   0.3743,   0.5253,   0.7356,   1.6312,   0.1549,   0.3717,   0.5455,   0.7897,   1.3302
200203,   0.2478,   0.4276,   0.5300,   0.8398,   1.7732,   0.2054,   0.3448,   0.4954,   0.7572,   1.5618,   0.1956,   0.3690,   0.5483,   0.7186,   1.4313,   0.1687,   0.3721,   0.5262,   0.7442,   1.6106,   0.1547,   0.3712,   0.5427,   0.7838,   1.3447
200204,   0.2471,   0.4326,   0.5301,   0.8329,   1.7526,   0.2067,   0.3452,   0.4972,   0.7594,   1.5829,   0.1951,   0.3697,   0.5431,   0.7200,   1.4305,   0.1691,   0.3714,   0.5244,   0.7426,   1.6076,   0.1564,   0.3717,   0.5419,   0.7767,   1.3544
200205,   0.2401,   0.4315,   0.5284,   0.8197,   1.7570,   0.2049,   0.3439,   0.4986,   0.7469,   1.6233,   0.1937,   0.3675,   0.5375,   0.7156,   1.4231,   0.1708,   0.3707,   0.5262,   0.7383,   1.6402,   0.1572,   0.3721,   0.5388,   0.7780,   1.3807
200206,   0.2322,   0.4189,   0.5302,   0.8172,   1.7504,   0.2055,   0.3429,   0.4965,   0.7384,   1.6058,   0.1921,   0.3673,   0.5388,   0.7159,   1.4265,   0.1718,   0.3711,   0.5270,   0.7328,   1.6334,   0.1581,   0.3713,   0.5363,   0.7772,   1.3822
200207,   0.3417,   0.5277,   0.7259,   0.8023,   1.5629,   0.2733,   0.4353,   0.5885,   0.7224,   1.4241,   0.2484,   0.4086,   0.5771,   0.8113,   1.4077,   0.2172,   0.4057,   0.6308,   0.8822,   2.0149,   0.1866,   0.4085,   0.5432,   0.8496,   1.7117
200208,   0.3466,   0.5183,   0.6875,   0.7966,   1.5555,   0.2723,   0.4276,   0.5846,   0.7116,   1.2811,   0.2544,   0.4053,   0.5739,   0.8008,   1.4155,   0.2172,   0.4064,   0.6110,   0.8585,   1.7570,   0.1863,   0.4072,   0.5392,   0.8459,   1.6776
200209,   0.3520,   0.5190,   0.6846,   0.7920,   1.5357,   0.2714,   0.4264,   0.5732,   0.7236,   1.2433,   0.2517,   0.4012,   0.5724,   0.8003,   1.3950,   0.2149,   0.4047,   0.6075,   0.8718,   2.1804,   0.1851,   0.4076,   0.5395,   0.8567,   1.6880
200210,   0.3418,   0.5009,   0.6615,   0.7808,   1.4923,   0.2659,   0.4184,   0.5580,   0.7107,   1.2036,   0.2465,   0.3991,   0.5622,   0.7841,   1.4005,   0.2122,   0.3971,   0.5888,   0.8408,   2.0360,   0.1817,   0.4040,   0.5379,   0.8470,   1.6870
200211,   0.3444,   0.5249,   0.6714,   0.7752,   1.4810,   0.2698,   0.4276,   0.5677,   0.7122,   1.2396,   0.2483,   0.4062,   0.5611,   0.8151,   1.4373,   0.2142,   0.4033,   0.5781,   0.8684,   2.3350,   0.1831,   0.4030,   0.5441,   0.8582,   1.7230
200212,   0.3683,   0.5583,   0.7251,   0.8054,   1.5654,   0.2828,   0.4439,   0.5980,   0.7268,   1.1306,   0.2566,   0.4136,   0.5703,   0.8404,   1.4188,   0.2189,   0.4162,   0.6038,   0.9108,   2.5577,   0.1856,   0.4061,   0.5470,   0.8798,   1.7546
200301,   0.3561,   0.5336,   0.6921,   0.7808,   1.5186,   0.2771,   0.4347,   0.5808,   0.7185,   1.1361,   0.2536,   0.4087,   0.5645,   0.8160,   1.3630,   0.2156,   0.4077,   0.6044,   0.8870,   2.6215,   0.1833,   0.4032,   0.5420,   0.8672,   1.6947
200302,   0.3671,   0.5362,   0.6918,   0.7809,   1.5226,   0.2757,   0.4316,   0.5815,   0.7302,   1.1306,   0.2502,   0.4072,   0.5652,   0.8162,   1.3702,   0.2176,   0.4086,   0.6133,   0.8953,   2.5655,   0.1835,   0.4034,   0.5423,   0.8603,   1.6798
200303,   0.3652,   0.5316,   0.6702,   0.7671,   1.5403,   0.2694,   0.4311,   0.5842,   0.7260,   1.1295,   0.2487,   0.4076,   0.5660,   0.8124,   1.3743,   0.2166,   0.4087,   0.6109,   0.9090,   2.3863,   0.1830,   0.4028,   0.5420,   0.8570,   1.6867
200304,   0.3568,   0.5238,   0.6637,   0.7752,   1.5329,   0.2613,   0.4279,   0.5767,   0.7282,   1.1266,   0.2525,   0.4075,   0.5640,   0.8244,   1.3764,   0.2167,   0.4042,   0.6160,   0.9183,   2.4118,   0.1802,   0.4035,   0.5448,   0.8515,   1.6890
200305,   0.3565,   0.5391,   0.6850,   0.7776,   1.5552,   0.2644,   0.4292,   0.5896,   0.7361,   1.1201,   0.2578,   0.4100,   0.5669,   0.8568,   1.3932,   0.2206,   0.4084,   0.6364,   0.9236,   2.4289,   0.1821,   0.4045,   0.5431,   0.8508,   1.7259
200306,   0.3754,   0.5556,   0.7095,   0.8136,   1.5815,   0.2712,   0.4386,   0.6168,   0.7410,   1.1316,   0.2611,   0.4162,   0.5754,   0.8724,   1.3931,   0.2263,   0.4159,   0.6515,   0.9390,   2.5286,   0.1846,   0.4057,   0.5466,   0.8601,   1.7335
200307,   0.1829,   0.3948,   0.5513,   0.7526,   1.4266,   0.1820,   0.4087,   0.5530,   0.7492,   1.3987,   0.2031,   0.4006,   0.5505,   0.7181,   1.3374,   0.2029,   0.3864,   0.5469,   0.7956,   1.2822,   0.1847,   0.4041,   0.5816,   0.7524,   1.1363
200308,   0.1824,   0.3944,   0.5523,   0.7562,   1.4212,   0.1807,   0.4087,   0.5555,   0.7509,   1.3708,   0.2004,   0.4002,   0.5521,   0.7195,   1.3226,   0.2032,   0.3858,   0.5464,   0.7956,   1.2767,   0.1855,   0.4044,   0.5823,   0.7527,   1.1274
200309,   0.1833,   0.3916,   0.5556,   0.7559,   1.4190,   0.1807,   0.4098,   0.5542,   0.7494,   1.3735,   0.2004,   0.3992,   0.5533,   0.7203,   1.3345,   0.2029,   0.3857,   0.5451,   0.7947,   1.2640,   0.1871,   0.4040,   0.5824,   0.7546,   1.1301
200310,   0.1811,   0.3910,   0.5564,   0.7538,   1.4280,   0.1790,   0.4090,   0.5568,   0.7518,   1.3799,   0.2003,   0.3999,   0.5556,   0.7184,   1.3378,   0.2031,   0.3848,   0.5454,   0.7992,   1.2754,   0.1865,   0.4041,   0.5819,   0.7520,   1.1337
200311,   0.1807,   0.3910,   0.5540,   0.7538,   1.4193,   0.1790,   0.4078,   0.5562,   0.7512,   1.3644,   0.2012,   0.3998,   0.5571,   0.7159,   1.3195,   0.2029,   0.3833,   0.5429,   0.7954,   1.2749,   0.1867,   0.4035,   0.5804,   0.7504,   1.1302
200312,   0.1813,   0.3898,   0.5538,   0.7530,   1.4319,   0.1799,   0.4082,   0.5570,   0.7511,   1.3571,   0.1993,   0.3992,   0.5582,   0.7169,   1.3455,   0.2030,   0.3829,   0.5427,   0.7937,   1.2685,   0.1869,   0.4035,   0.5804,   0.7505,   1.1262
200401,   0.1838,   0.3908,   0.5547,   0.7561,   1.4423,   0.1815,   0.4105,   0.5582,   0.7530,   1.3929,   0.2006,   0.4015,   0.5577,   0.7202,   1.3787,   0.2054,   0.3855,   0.5448,   0.7974,   1.2716,   0.1877,   0.4046,   0.5811,   0.7530,   1.1551
200402,   0.1825,   0.3908,   0.5546,   0.7570,   1.4537,   0.1851,   0.4081,   0.5572,   0.7500,   1.3649,   0.1996,   0.4006,   0.5583,   0.7239,   1.3795,   0.2066,   0.3840,   0.5416,   0.7940,   1.2729,   0.1875,   0.4046,   0.5794,   0.7513,   1.1326
200403,   0.1835,   0.3893,   0.5536,   0.7538,   1.4535,   0.1853,   0.4089,   0.5592,   0.7504,   1.3708,   0.2015,   0.4011,   0.5582,   0.7258,   1.3726,   0.2063,   0.3865,   0.5440,   0.7994,   1.2691,   0.1868,   0.4051,   0.5791,   0.7506,   1.1231
200404,   0.1821,   0.3882,   0.5528,   0.7548,   1.4626,   0.1822,   0.4105,   0.5597,   0.7508,   1.3837,   0.2025,   0.4003,   0.5567,   0.7270,   1.3610,   0.2070,   0.3869,   0.5437,   0.8018,   1.2657,   0.1860,   0.4052,   0.5794,   0.7498,   1.1212
200405,   0.1815,   0.3894,   0.5564,   0.7667,   1.4720,   0.1818,   0.4110,   0.5600,   0.7564,   1.3914,   0.2035,   0.4003,   0.5559,   0.7242,   1.3842,   0.2075,   0.3892,   0.5460,   0.8055,   1.2805,   0.1851,   0.4056,   0.5799,   0.7523,   1.1297
200406,   0.1810,   0.3904,   0.5568,   0.7703,   1.4805,   0.1800,   0.4104,   0.5602,   0.7561,   1.3826,   0.2043,   0.4000,   0.5551,   0.7243,   1.3934,   0.2073,   0.3876,   0.5477,   0.8045,   1.2669,   0.1852,   0.4056,   0.5792,   0.7529,   1.1190
200407,   0.1958,   0.3708,   0.4917,   0.6605,   1.0821,   0.1832,   0.3361,   0.4819,   0.6051,   1.0144,   0.1777,   0.3393,   0.4654,   0.6283,   1.0660,   0.1875,   0.3412,   0.4779,   0.5956,   0.8717,   0.1834,   0.3614,   0.4985,   0.6325,   0.9389
200408,   0.1956,   0.3716,   0.4918,   0.6594,   1.0910,   0.1839,   0.3361,   0.4797,   0.6022,   1.0141,   0.1784,   0.3379,   0.4638,   0.6309,   1.0590,   0.1872,   0.3423,   0.4758,   0.5934,   0.8747,   0.1846,   0.3612,   0.4975,   0.6329,   0.9310
200409,   0.1959,   0.3709,   0.4945,   0.6603,   1.0594,   0.1852,   0.3369,   0.4815,   0.6017,   0.9930,   0.1798,   0.3381,   0.4649,   0.6315,   1.0551,   0.1859,   0.3433,   0.4756,   0.5935,   0.8772,   0.1846,   0.3618,   0.4973,   0.6326,   0.9278
200410,   0.1956,   0.3697,   0.4936,   0.6605,   1.0450,   0.1831,   0.3350,   0.4797,   0.5988,   0.9999,   0.1780,   0.3386,   0.4642,   0.6308,   1.0402,   0.1858,   0.3430,   0.4740,   0.5899,   0.8738,   0.1845,   0.3610,   0.4969,   0.6316,   0.9512
200411,   0.1948,   0.3689,   0.4925,   0.6611,   1.0524,   0.1841,   0.3345,   0.4797,   0.6033,   1.0074,   0.1797,   0.3395,   0.4642,   0.6306,   1.0316,   0.1866,   0.3418,   0.4739,   0.5892,   0.8702,   0.1850,   0.3611,   0.4968,   0.6341,   0.9457
200412,   0.1944,   0.3709,   0.4909,   0.6623,   1.0499,   0.1859,   0.3343,   0.4804,   0.6031,   1.0242,   0.1784,   0.3399,   0.4633,   0.6301,   1.0483,   0.1865,   0.3423,   0.4738,   0.5887,   0.8689,   0.1848,   0.3608,   0.4939,   0.6351,   0.9382
200501,   0.1948,   0.3719,   0.4914,   0.6652,   1.0572,   0.1862,   0.3340,   0.4820,   0.6031,   1.0322,   0.1783,   0.3417,   0.4633,   0.6323,   1.0498,   0.1861,   0.3426,   0.4736,   0.5871,   0.8747,   0.1845,   0.3611,   0.4946,   0.6345,   0.9435
200502,   0.1942,   0.3707,   0.4905,   0.6622,   1.0406,   0.1860,   0.3343,   0.4801,   0.5962,   1.0271,   0.1767,   0.3397,   0.4628,   0.6316,   1.0444,   0.1852,   0.3422,   0.4721,   0.5853,   0.8737,   0.1846,   0.3611,   0.4939,   0.6328,   0.9349
200503,   0.1955,   0.3691,   0.4887,   0.6605,   1.0326,   0.1858,   0.3342,   0.4784,   0.5947,   1.0407,   0.1770,   0.3395,   0.4620,   0.6316,   1.0394,   0.1846,   0.3420,   0.4702,   0.5836,   0.8708,   0.1852,   0.3595,   0.4926,   0.6331,   0.9040
200504,   0.1971,   0.3677,   0.4889,   0.6582,   1.0323,   0.1863,   0.3341,   0.4804,   0.5964,   1.0162,   0.1762,   0.3386,   0.4620,   0.6327,   1.0373,   0.1838,   0.3436,   0.4659,   0.5839,   0.8709,   0.1852,   0.3591,   0.4933,   0.6349,   0.8924
200505,   0.1974,   0.3678,   0.4875,   0.6580,   1.0336,   0.1870,   0.3327,   0.4772,   0.5954,   1.0097,   0.1764,   0.3387,   0.4629,   0.6337,   1.0224,   0.1835,   0.3438,   0.4659,   0.5839,   0.8707,   0.1853,   0.3592,   0.4935,   0.6339,   0.8890
200506,   0.1980,   0.3666,   0.4869,   0.6574,   1.0301,   0.1875,   0.3324,   0.4774,   0.5945,   1.0010,   0.1799,   0.3397,   0.4617,   0.6347,   1.0372,   0.1827,   0.3439,   0.4672,   0.5824,   0.8820,   0.1850,   0.3591,   0.4930,   0.6339,   0.8948
200507,   0.2037,   0.3874,   0.5027,   0.6788,   1.0351,   0.1879,   0.3510,   0.4666,   0.6019,   0.8990,   0.1938,   0.3474,   0.4745,   0.6045,   0.9621,   0.1735,   0.3332,   0.4228,   0.5577,   0.9534,   0.1895,   0.3238,   0.4776,   0.5905,   0.8681
200508,   0.2047,   0.3862,   0.5046,   0.6813,   1.0402,   0.1882,   0.3520,   0.4679,   0.6023,   0.9093,   0.1948,   0.3480,   0.4774,   0.6055,   0.9640,   0.1746,   0.3331,   0.4236,   0.5622,   0.9597,   0.1902,   0.3248,   0.4791,   0.5898,   0.8670
200509,   0.2048,   0.3848,   0.5039,   0.6794,   1.0447,   0.1886,   0.3513,   0.4676,   0.6021,   0.9052,   0.1940,   0.3477,   0.4771,   0.6084,   0.9550,   0.1748,   0.3331,   0.4233,   0.5579,   0.9621,   0.1905,   0.3244,   0.4781,   0.5877,   0.8588
200510,   0.2048,   0.3852,   0.5011,   0.6796,   1.0390,   0.1872,   0.3506,   0.4664,   0.6037,   0.9035,   0.1940,   0.3497,   0.4752,   0.6078,   0.9401,   0.1743,   0.3327,   0.4247,   0.5561,   0.9688,   0.1916,   0.3235,   0.4768,   0.5857,   0.8471
200511,   0.2027,   0.3851,   0.4997,   0.6798,   1.0339,   0.1862,   0.3534,   0.4669,   0.6053,   0.8976,   0.1939,   0.3506,   0.4748,   0.6089,   0.9397,   0.1754,   0.3329,   0.4276,   0.5593,   0.9710,   0.1915,   0.3251,   0.4786,   0.5874,   0.8415
200512,   0.2015,   0.3847,   0.4989,   0.6787,   1.0331,   0.1853,   0.3543,   0.4670,   0.6077,   0.8996,   0.1943,   0.3513,   0.4763,   0.6083,   0.9158,   0.1749,   0.3335,   0.4319,   0.5615,   0.9813,   0.1920,   0.3248,   0.4789,   0.5886,   0.8339
