This file was created by CMPT_IND_RETS using the 201507 CRSP database.
It contains value- and equal-weighted returns for  5 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,Cnsmr,Manuf,HiTec,Hlth ,Other
200702,    729,    775,    980,    548,   1375
200703,    724,    771,    970,    546,   1369
200704,    721,    761,    960,    539,   1356
200705,    715,    757,    950,    538,   1348
200706,    709,    747,    942,    534,   1340
200707,    730,    792,   1009,    578,   1447
200708,    722,    789,   1000,    572,   1432
200709,    717,    787,    988,    569,   1424
200710,    709,    784,    977,    565,   1408
200711,    699,    779,    967,    557,   1398
200712,    692,    774,    957,    554,   1386
200801,    690,    772,    949,    549,   1379
200802,    688,    766,    944,    545,   1367
200803,    685,    761,    937,    539,   1355
200804,    679,    756,    931,    532,   1345
200805,    672,    752,    921,    523,   1336
200806,    671,    750,    915,    520,   1326
200807,    692,    793,    960,    553,   1402
200808,    687,    788,    948,    548,   1397
200809,    682,    785,    935,    543,   1388
200810,    674,    783,    925,    536,   1376
200811,    666,    777,    916,    534,   1362
200812,    663,    773,    909,    526,   1351
200901,    657,    770,    905,    518,   1339
200902,    652,    766,    899,    513,   1328
200903,    649,    757,    893,    505,   1316
200904,    645,    749,    883,    502,   1304
200905,    643,    744,    879,    494,   1296
200906,    639,    742,    866,    487,   1286
200907,    643,    754,    871,    497,   1304
200908,    639,    751,    866,    493,   1294
200909,    636,    750,    865,    488,   1283
200910,    634,    747,    857,    483,   1272
200911,    628,    740,    848,    478,   1262
200912,    625,    737,    842,    473,   1249
201001,    622,    737,    835,    468,   1236
201002,    620,    734,    826,    465,   1225
201003,    614,    729,    823,    459,   1219
201004,    614,    726,    812,    459,   1207
201005,    611,    723,    809,    458,   1199
201006,    610,    720,    808,    456,   1191
201007,    630,    757,    838,    480,   1222
201008,    627,    755,    831,    477,   1220
201009,    625,    748,    826,    474,   1217
201010,    623,    747,    814,    469,   1209
201011,    620,    742,    807,    464,   1200
201012,    618,    733,    797,    457,   1188
201101,    615,    729,    792,    454,   1179
201102,    613,    724,    785,    450,   1177
201103,    606,    720,    780,    447,   1171
201104,    602,    717,    769,    443,   1159
201105,    598,    714,    763,    441,   1151
201106,    593,    708,    755,    431,   1141
201107,    607,    730,    797,    458,   1179
201108,    606,    728,    792,    456,   1177
201109,    605,    724,    787,    454,   1172
201110,    603,    722,    781,    450,   1165
201111,    599,    716,    774,    447,   1156
201112,    595,    708,    770,    445,   1148
201201,    593,    704,    762,    443,   1140
201202,    591,    702,    755,    439,   1135
201203,    590,    697,    751,    436,   1130
201204,    587,    695,    748,    432,   1124
201205,    585,    691,    745,    431,   1114
201206,    579,    687,    744,    427,   1107
201207,    596,    701,    785,    447,   1135
201208,    593,    697,    778,    438,   1133
201209,    589,    695,    776,    434,   1123
201210,    583,    688,    771,    433,   1114
201211,    582,    685,    763,    432,   1109
201212,    581,    678,    753,    427,   1102
201301,    576,    677,    751,    425,   1100
201302,    570,    676,    748,    424,   1094
201303,    569,    675,    743,    420,   1088
201304,    565,    671,    735,    419,   1082
201305,    561,    667,    731,    418,   1076
201306,    556,    665,    726,    414,   1070
201307,    577,    678,    760,    455,   1110
201308,    574,    675,    754,    453,   1108
201309,    572,    673,    748,    452,   1104
201310,    568,    669,    744,    446,   1102
201311,    558,    667,    737,    445,   1097
201312,    557,    665,    731,    444,   1093
201401,    555,    665,    728,    439,   1089
201402,    551,    658,    724,    436,   1083
201403,    550,    654,    723,    435,   1080
201404,    548,    652,    719,    434,   1076
201405,    546,    649,    718,    432,   1071
201406,    545,    648,    713,    431,   1067
201407,    571,    678,    771,    533,   1127
201408,    567,    677,    770,    531,   1122
201409,    566,    676,    767,    528,   1117
201410,    562,    674,    761,    527,   1113
201411,    560,    672,    758,    522,   1107
201412,    556,    670,    750,    521,   1100
201501,    553,    668,    744,    518,   1096
201502,    549,    664,    739,    515,   1091
201503,    546,    661,    735,    512,   1084
201504,    545,    661,    730,    509,   1077
201505,    543,    660,    725,    505,   1076
201506,    542,    656,    720,    504,   1070
201507,    558,    667,    753,    593,   1145


  Average Firm Size
,Cnsmr,Manuf,HiTec,Hlth ,Other
192607,     38.39,     54.81,    146.41,     25.52,     52.19
192608,     40.37,     56.20,    149.03,     25.80,     53.17
192609,     41.34,     57.20,    152.42,     26.73,     55.30
192610,     42.04,     56.66,    152.25,     26.87,     55.21
192611,     40.30,     55.17,    148.76,     26.54,     53.49
192612,     41.62,     56.28,    153.15,     27.81,     54.76
192701,     42.92,     57.68,    152.96,     27.62,     56.14
192702,     42.79,     57.63,    153.61,     28.85,     57.33
192703,     44.81,     59.70,    159.88,     29.16,     60.01
192704,     45.32,     58.51,    169.19,     29.40,     60.97
192705,     46.79,     57.70,    171.48,     30.03,     61.41
192706,     49.35,     61.08,    180.25,     31.08,     65.08
192707,     45.82,     62.30,    161.79,     33.05,     60.01
192708,     49.70,     67.15,    174.07,     36.12,     63.43
192709,     52.09,     68.16,    178.96,     36.02,     62.54
192710,     55.17,     71.21,    184.25,     37.99,     65.07
192711,     52.54,     68.35,    183.01,     39.62,     62.49
192712,     56.14,     73.28,    194.69,     40.86,     65.62
192801,     58.12,     74.43,    195.33,     40.55,     66.46
192802,     57.33,     74.41,    195.23,     41.46,     65.63
192803,     56.18,     73.83,    194.25,     34.35,     64.09
192804,     63.76,     78.67,    212.50,     37.75,     67.68
192805,     63.92,     84.56,    225.79,     38.56,     70.38
192806,     66.13,     84.36,    235.37,     41.86,     70.18
192807,     60.92,     79.40,    228.46,     62.28,     69.65
192808,     62.76,     80.05,    227.76,     63.68,     69.23
192809,     68.15,     84.71,    243.97,     72.50,     72.21
192810,     70.46,     88.25,    242.90,     71.51,     72.40
192811,     71.55,     90.19,    248.61,     71.46,     71.94
192812,     76.89,    104.15,    281.81,     74.61,     78.84
192901,     76.49,    104.37,    290.03,     86.73,     79.26
192902,     76.89,    110.49,    323.97,     89.60,     83.51
192903,     75.36,    111.68,    330.41,     89.08,     83.81
192904,     72.43,    112.40,    342.76,     87.52,     81.61
192905,     73.36,    115.09,    351.27,     88.71,     81.88
192906,     65.88,    108.10,    338.09,     81.19,     81.47
192907,     66.92,    122.21,    368.59,     85.62,     89.61
192908,     67.03,    127.79,    409.03,     87.74,     95.32
192909,     70.06,    139.65,    457.52,     89.94,    101.65
192910,     65.99,    133.46,    432.22,     83.30,     96.14
192911,     52.57,    105.89,    333.97,     68.18,     84.49
192912,     45.99,     92.30,    284.16,     62.27,     76.92
193001,     45.84,     94.42,    299.15,     62.54,     76.49
193002,     48.54,     98.92,    318.07,     64.01,     79.83
193003,     48.48,    101.13,    341.49,     71.64,     82.18
193004,     50.33,    111.78,    367.85,     75.54,     86.04
193005,     49.34,    110.29,    364.77,     74.54,     80.26
193006,     50.31,    107.95,    355.78,     81.58,     79.80
193007,     43.71,     89.60,    256.01,     61.53,     66.33
193008,     45.97,     93.43,    263.12,     65.50,     68.38
193009,     46.37,     92.99,    268.05,     69.96,     67.80
193010,     40.82,     80.58,    232.99,     63.53,     60.30
193011,     37.81,     73.02,    207.66,     60.71,     55.78
193012,     38.31,     70.00,    200.67,     58.16,     52.72
193101,     35.86,     64.64,    184.38,     53.87,     48.23
193102,     38.08,     67.85,    193.51,     58.26,     53.78
193103,     42.28,     75.68,    219.45,     62.22,     56.60
193104,     40.97,     70.09,    211.81,     63.00,     50.98
193105,     38.59,     61.28,    193.76,     60.68,     45.82
193106,     34.23,     52.50,    172.87,     53.86,     37.85
193107,     37.92,     59.44,    210.27,     60.13,     46.44
193108,     36.75,     54.98,    194.94,     61.66,     41.89
193109,     36.38,     53.90,    198.83,     61.28,     40.14
193110,     25.90,     37.17,    143.67,     42.90,     29.39
193111,     28.40,     40.53,    153.37,     47.70,     29.81
193112,     26.64,     37.58,    138.34,     45.75,     23.97
193201,     23.60,     31.55,    122.22,     43.55,     19.76
193202,     23.43,     30.76,    113.93,     42.36,     21.03
193203,     24.36,     32.74,    125.03,     42.61,     20.89
193204,     21.75,     29.54,    108.83,     39.56,     17.40
193205,     18.22,     24.03,     91.14,     31.70,     13.59
193206,     14.20,     19.52,     76.47,     20.28,      9.57
193207,     13.76,     19.49,     74.78,     22.20,      9.06
193208,     17.85,     26.41,     93.02,     28.65,     14.10
193209,     22.98,     36.14,    124.47,     38.31,     22.34
193210,     23.25,     34.17,    120.42,     33.56,     21.30
193211,     19.91,     30.26,    106.13,     27.30,     17.46
193212,     18.66,     28.16,    102.54,     28.19,     16.32
193301,     19.28,     29.26,    105.05,     29.95,     16.99
193302,     19.83,     28.91,    105.55,     29.57,     18.43
193303,     16.96,     23.84,     93.34,     25.90,     15.31
193304,     18.47,     24.19,     89.28,     24.92,     15.79
193305,     26.49,     34.90,    112.03,     34.15,     20.63
193306,     31.28,     42.74,    132.50,     41.71,     27.09
193307,     35.25,     47.64,    135.93,     46.26,     29.62
193308,     32.33,     41.98,    126.48,     37.39,     27.64
193309,     36.06,     47.37,    136.09,     36.78,     31.88
193310,     32.36,     42.58,    122.48,     36.16,     26.54
193311,     29.37,     39.52,    112.57,     33.96,     23.66
193312,     32.71,     43.51,    125.73,     36.66,     24.85
193401,     33.22,     44.40,    121.69,     32.24,     26.10
193402,     37.30,     49.55,    133.58,     37.63,     30.90
193403,     36.25,     47.90,    131.92,     35.78,     30.17
193404,     36.44,     47.16,    132.80,     35.44,     30.35
193405,     36.04,     46.12,    130.58,     38.25,     29.82
193406,     33.43,     42.20,    123.79,     37.62,     27.58
193407,     33.60,     43.39,    121.17,     25.40,     27.77
193408,     30.85,     38.14,    112.36,     24.91,     22.84
193409,     32.41,     40.32,    116.89,     23.85,     23.78
193410,     32.56,     39.93,    116.50,     23.97,     24.26
193411,     32.56,     38.87,    114.86,     23.78,     23.70
193412,     35.97,     42.19,    119.39,     24.46,     24.97
193501,     35.81,     42.25,    118.97,     24.53,     24.97
193502,     34.52,     40.86,    119.09,     24.31,     23.23
193503,     34.30,     39.26,    119.89,     25.05,     22.01
193504,     32.61,     38.11,    115.55,     24.18,     20.72
193505,     34.48,     42.26,    126.64,     24.94,     22.68
193506,     34.96,     43.68,    134.14,     23.64,     23.48
193507,     36.99,     46.60,    145.65,     24.53,     25.20
193508,     39.95,     50.08,    156.32,     25.30,     26.96
193509,     40.84,     51.05,    162.08,     25.08,     27.57
193510,     42.26,     51.75,    169.53,     25.30,     27.61
193511,     44.99,     56.31,    178.88,     26.79,     28.25
193512,     45.68,     58.24,    193.08,     26.97,     31.86
193601,     46.69,     62.05,    193.88,     27.54,     33.09
