This file was created by CMPT_IND_RETS using the 201507 CRSP database.
It contains value- and equal-weighted returns for 10 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
        NoDur  Durbl  Manuf  Enrgy  HiTec  Telcm  Shops  Hlth   Utils  Other
195008   3.94   9.23   6.34   4.32   5.26   2.56   4.38   3.68   3.39   2.30
195009   4.88   8.79   4.50   3.53   5.01  -0.46   8.46   6.15   4.51   6.52
195010  -0.37   0.61   0.46   0.29  -1.49   0.21   0.84  -1.76  -0.74  -1.52
195011   0.02  -2.61   5.94   5.28   2.64  -0.24   1.11   4.68  -1.18   3.94
195012   2.83   1.50   6.69   8.68   3.88   1.89   2.76   6.06   3.59  11.04
195101   4.62   9.22   6.13   6.30   7.73   1.88   3.62   3.10   5.04   6.40
195102   0.96   2.80   1.23   0.96   0.92   4.11   3.12   1.46   3.11  -0.41
195103  -2.77   1.18  -3.04  -2.38  -0.91  -1.10  -2.10   1.70  -1.39  -2.84
195104   0.95   3.42   6.85  10.81   3.17   0.85   0.39  10.41   0.22   3.74
195105  -1.27  -5.32  -2.14  -3.01  -2.77  -0.41  -1.32   1.57  -0.05  -3.26
195106  -3.58  -6.83  -3.80   1.09  -1.60  -0.18  -2.71   0.83  -0.41  -5.11
195107   3.13   3.10   8.45  11.37   6.00   2.80   2.91  14.42   5.30   7.39
195108   3.51   7.00   4.87   5.74   5.92   2.64   2.69  -1.38   2.13   3.46
195109  -0.41   2.66   0.23  -0.76   3.44  -0.04   3.20  -1.84   1.33   3.59
195110  -3.12  -2.04  -4.15   1.17  -5.76  -1.08  -3.09  -5.94   0.71  -3.62
195111  -0.06   2.01   0.43  -0.79   2.12   0.49   1.45  -0.50   1.66   2.12
195112   1.91   2.48   4.57   4.72   5.05   0.87  -0.24   5.11   3.27   2.13
195201   0.52  -1.17  -0.30   6.60  -1.87   0.17  -0.49   0.73   3.08   3.32
195202  -2.01   0.46  -3.84  -3.39  -3.42  -0.63  -3.66  -4.22   0.69  -1.58
195203   1.71   8.33   2.97   8.72   4.95   1.26   2.52   0.37   2.23   5.85
195204  -3.32  -3.00  -6.62  -7.65  -3.44  -0.74  -1.77  -5.46  -1.80  -3.38
195205   2.14   4.01   4.28   3.51   2.96   1.03   2.64   2.53   2.99   2.94
195206   2.87   5.24   4.32   5.45   5.66   2.06   2.93  -0.97   1.10   4.02
195207   0.65   2.53   2.22  -1.02   1.64   0.24   1.94  -4.39   2.17   1.15
195208   0.96   2.04  -1.66  -2.66  -0.32   0.88  -0.30  -0.55   1.91  -0.13
195209  -2.81  -0.78  -2.10  -4.30   0.90  -0.34  -0.76  -4.10   0.36  -1.36
195210  -1.23   1.20  -1.55   0.38  -1.11   0.92  -1.10  -1.47   0.47  -1.57
195211   5.91   6.52   8.71   2.07   8.87   4.07   4.54   7.25   5.18   7.27
195212   1.47   7.01   2.67   4.55   2.79   0.88   1.29  -1.96   1.80   3.74
195301   2.01  -0.36   0.66  -2.99  -2.13   1.02   0.83  -5.12   0.94   1.07
195302   1.69  -1.17  -0.98   0.33   0.49  -0.43  -0.15   2.09   0.41  -0.22
195303  -1.64  -4.38  -1.63  -0.56  -0.81  -0.43  -0.48  -0.16   0.16  -1.44
195304  -0.24  -1.97  -2.68  -5.18  -0.86  -1.04  -0.80  -5.35  -3.21  -3.21
195305   0.22  -0.02   0.24   1.84   1.05   0.36   1.51  -0.03   0.04   1.44
195306  -0.86  -3.33  -2.32  -0.08  -2.06   0.50  -2.20  -3.29  -3.06  -2.05
195307   2.64   0.72   2.61   3.93   2.19   0.94   1.97   3.66   3.36   1.42
195308  -3.42  -6.36  -4.85  -6.37  -4.52  -0.84  -2.34   0.05  -0.37  -6.77
195309   0.16  -0.82   1.18  -1.92   3.09   1.78   0.10   0.43   1.61  -0.99
195310   0.72   7.74   6.02   5.64   7.15   1.38   0.86   2.66   4.51   3.69
195311   0.56   0.49   4.18   1.99   4.82   2.26   3.34   7.98   3.00   2.77
195312  -0.50  -1.21   0.64   0.44   0.50   0.54   1.25  -1.34   0.59  -2.29
195401   4.17   5.28   4.55   8.64   6.90   1.89   3.32   5.65   3.30   6.64
195402  -0.23   1.71   0.97   2.80   5.34   2.57   0.44  -0.18   1.57   1.54
195403   1.41   3.51   4.88   4.28   8.59   1.72   0.38   0.28   3.00   1.80
195404   0.90   4.09   5.77   6.15   8.89   1.98   1.54   1.20   1.21   2.87
195405   2.48   4.48   4.40   2.97  -0.26   1.24   2.84   1.61   2.69   4.39
195406   0.76   1.19   3.62  -5.87   9.29   0.54   2.50  -2.43   1.34   1.49
195407   6.37   9.85   5.20   4.23   0.08   4.36   4.21   8.21   5.41   6.83
195408  -2.71  -3.36  -3.75   0.52  -4.29  -1.43  -0.21  -2.57  -1.72  -2.25
195409   3.83  14.47   6.60  10.01   7.30   2.49   4.84   2.82   2.01   4.33
195410  -2.25  -0.77  -1.11  -1.98  -1.78  -0.85  -2.53  -1.62  -3.80   0.58
195411   6.23   4.45  13.68   8.04  13.47   3.43   8.40  12.55   5.69  11.15
195412   4.33   7.27   6.54   6.47   2.90   1.58   2.26   6.13   3.58   9.36
195501   0.27   0.54  -0.12   0.41   4.14   0.80   1.73  -2.88   1.44   0.89
195502   1.57  -1.03   4.17   2.42   5.07   3.99   1.31   2.85   3.64   3.77
195503  -0.85   0.05   0.36  -0.23  -1.53  -0.19  -1.40   6.10  -0.71   0.93
195504   3.98   5.67   4.33   0.58   5.39   1.97   1.83   0.01   2.55   3.44
195505  -0.24  -1.13   3.00  -0.62   0.26   1.29   3.02   3.14  -0.13   1.63
195506   2.60  10.10   9.59  11.20   4.45   0.69   4.42   0.17   1.66   2.37
195507   1.95  18.82  -1.37   2.76  -3.06   2.61   2.03   0.14   3.68  -1.79
195508  -0.69  -4.27   3.12  -1.10   0.11  -2.44   1.64   0.15   0.07   0.46
195509  -1.68   8.75  -0.57  -0.38  -4.20   1.06   3.41  -3.20  -2.63  -2.50
195510  -0.81  -4.87  -3.16  -0.99  -5.46  -1.15  -2.51   0.81  -1.02  -2.83
195511   3.60   9.06   8.02   8.58  10.89   1.63   6.00   6.26   3.39   8.05
195512   1.20  -4.09   3.11   3.70   5.04   0.86  -0.75   6.22  -0.12  -0.73
195601  -1.62  -6.59  -4.71   0.54  -5.34   1.86  -4.41  -6.50  -0.33  -2.76
195602   1.18   5.73   4.87   4.27   6.05   0.16   2.81   8.25   1.92   3.17
195603   1.74   4.10   7.97  11.44  10.39   1.43   0.43   7.24   3.77   5.67
195604   0.81  -5.12   1.21   3.62  -0.51  -0.88  -1.82   2.74  -2.18   0.50
195605  -3.23  -4.45  -6.28  -6.37  -5.35  -1.06  -4.55  -1.24  -0.74  -5.47
195606   0.66   6.61   4.87   2.74   6.63   1.28   2.20   3.58   2.33   1.58
195607   1.98   4.58   6.25   6.00   5.28   2.69   4.80   3.10   5.23   2.42
195608  -1.37   0.61  -3.21  -5.27  -3.55  -1.36  -2.69  -3.07  -2.48  -3.56
195609  -3.23  -0.91  -6.16  -5.81  -6.85  -2.87  -4.57  -3.69  -3.86  -4.40
195610   0.40  -1.35   0.98   0.54   3.26  -1.39   1.48   0.58   1.14   1.10
195611  -0.42  -3.53  -0.94   5.31   0.68   1.52  -2.17  -1.31   0.42   0.22
195612   1.26   0.86   4.84   4.14   4.41   2.55  -0.60   6.05   1.82   2.00
195701   1.77  -4.86  -5.71  -4.12  -5.65   2.90  -1.29  -2.26   2.65  -0.55
195702  -1.41  -1.65  -2.78  -2.27  -0.65   0.32  -0.91  -0.35  -0.30  -2.56
195703   1.60   0.44   1.99   3.17   4.78   1.52   2.10   8.21   1.70   2.30
195704   1.39   7.35   3.60   6.94   8.39   0.45   0.25   5.43   3.18   3.15
195705   1.39   0.64   3.53   7.61   5.79   1.03   2.70   4.78   2.26   1.37
195706  -0.65  -0.23   0.23  -1.74   5.23  -2.09  -2.10   6.45  -5.09  -1.10
195707   0.93   3.29   0.54   0.99   1.06  -0.24   2.88   2.98   0.00   1.12
195708  -1.99  -2.74  -6.27  -5.74  -7.06  -0.12  -2.71  -2.26  -2.58  -5.41
195709  -1.15  -7.15  -6.89  -7.97  -6.38  -2.22   0.42  -3.71  -1.73  -6.63
195710  -2.13  -4.33  -4.67  -5.80  -1.79  -2.10  -3.93  -0.45  -0.70  -6.87
195711   3.36  -5.71   3.38   2.43   6.50   1.49   1.73   7.77   4.37   0.33
195712   0.44  -8.27  -4.57  -7.00  -3.30   1.26  -1.72  -0.38   2.56  -4.37
195801   7.45   5.51   5.43   1.58   4.01   4.26   7.49  -0.05   6.25  11.00
195802   2.04  -1.39  -1.97  -4.58  -1.69   0.66   1.41   4.92   1.27  -1.76
195803   4.20   2.65   1.52   7.91   2.58   1.17   4.09   7.53   1.97   2.51
195804   3.55   4.28   1.42   5.15  -0.14   2.70   2.99   7.52   5.10   4.55
195805   2.72   4.68   3.42   0.37   1.53   2.11   3.62   1.07   1.41   3.75
195806   2.65   2.64   2.36   4.95   3.59   1.66   2.14   3.23   2.19   2.88
195807   1.63   9.38   8.48   0.69   3.77   0.90   1.87   5.97   1.13   5.31
195808   2.93  -0.29   2.41   1.92   2.07   2.40   5.71   1.98  -1.00   3.07
195809   4.26  10.29   4.54   3.28   6.18   5.05   4.01  11.72   3.47   4.64
195810   2.51   1.84   3.06   1.33   4.44   1.45   1.22   1.05   4.28   3.64
195811   4.09   2.03   2.92   1.92   4.35   2.13   5.90   8.03   2.95   4.69
195812   2.66   3.08   5.20   1.25  13.06  13.30   5.71   4.61   5.94   3.04
195901   3.81  -0.18   0.80   0.51  -2.18   3.91   3.49  -0.62   1.25   1.97
195902   3.00  -1.40   3.62  -7.39   5.14   4.84   2.66   3.86   1.26   1.68
195903   0.30  -0.75  -0.23   2.14   2.32  -0.42  -1.66   4.26   1.63  -0.72
195904   3.01   9.77   4.16   1.72   8.39   4.63   1.53  11.92  -1.13   2.07
195905   1.34   6.24   4.05  -0.95   4.76  -1.04   2.71  -1.07  -1.10   0.65
195906   1.67   0.48   1.28  -2.72  -0.97  -1.06   2.26   6.59  -2.23   1.41
195907   3.70   8.09   3.73   4.96   0.52   0.60   2.00   4.74   3.84   0.17
195908  -0.39   3.23  -1.89  -3.13  -2.53   0.61   0.78  -3.52   1.33  -2.21
195909  -3.22  -4.29  -4.96  -6.90  -4.21  -0.96  -2.08  -4.96  -4.33  -4.07
195910   3.79  -1.10   1.42   1.17   5.06   1.30   0.82   2.38   0.88   0.18
195911   1.24   0.12   2.19  -0.41   9.21  -1.23   2.43   5.62   0.40  -0.51
195912   1.23   5.90   2.16   4.23   3.43   4.31   2.63  -1.63   2.13   2.08
196001  -3.35 -11.36  -8.41  -7.49  -9.83   0.95  -5.70  -6.35  -2.07  -4.42
196002   2.93  -2.07   0.49  -3.43   5.39   8.36   4.06   0.27   2.77   0.01
196003  -1.41  -5.26  -3.55  -0.80   1.58   0.14   0.16   1.61   1.77  -2.33
196004   1.54  -2.09  -3.53  -4.26   0.56  -1.05  -0.21   1.68   1.37  -1.11
196005   6.52  -0.51   3.86  -3.46   9.57   3.32   3.29  13.77   1.52   0.34
196006   4.32   0.69   1.68   3.52   1.42  -0.34   3.78  -0.16   5.79   2.83
196007  -0.95  -0.50  -4.16   0.70  -4.21   0.10  -3.00  -3.86  -1.23  -1.52
196008   4.52   3.20   1.70   4.10   1.16   7.11   3.14   2.46   4.46   3.01
196009  -3.41  -5.30  -7.03  -1.00  -8.73  -5.91  -8.40  -8.71  -4.55  -5.77
196010   1.65  -0.98  -0.97   2.43  -3.26   0.14   0.21  -3.49  -0.32  -0.85
196011   8.68  -0.70   4.84   3.40   7.02   4.19   6.92   4.04   3.79   6.74
196012   4.47  -0.22   3.93   5.30   3.04  12.45   2.25   6.22   6.42   4.17
196101   5.44   8.57   6.63   9.76   2.88   7.89   2.89   6.05   4.86   7.82
196102   6.65   4.43   5.05   0.73   2.70   0.75   4.95   5.19   3.68   5.66
196103   4.82   3.91   1.60   1.42   2.77   7.43   5.80   3.80   1.75   3.45
196104  -1.36  -1.04  -1.33   4.76   0.48   0.80   0.62  -0.30   1.87   0.51
196105   3.67   1.65   4.57   0.15   2.87  -1.04   4.09   2.28   2.50   4.21
196106  -1.42  -1.88  -2.96  -4.02  -3.35  -3.99   0.52  -3.38  -1.82  -3.87
196107   2.87   6.99   2.47   2.27   1.79   6.43   2.45   3.45   2.88   1.25
196108   5.13   2.03   2.46   0.20   4.48   0.26   3.26   3.84   3.80   5.30
196109   0.04   5.54  -4.46  -6.43   0.22  -2.77   0.39  -1.31   1.40  -1.82
196110   3.35   0.35  -0.23   6.62   3.37   0.19   8.98   3.52   5.30   2.28
196111   5.49   9.84   2.96   5.54   2.94   8.49   5.07   3.27   3.41   3.93
196112  -3.17   2.12   0.17   3.79  -0.69   3.33  -0.36  -2.02  -4.21  -1.84
196201  -6.14  -0.96  -3.55   0.09  -4.96  -6.08  -8.64  -4.62  -2.58  -1.40
196202   0.26  -1.52   1.40   5.35  -0.02   4.09   1.62   3.76   2.62   1.70
196203  -1.09  -1.17  -0.45  -1.66   0.21  -2.94   0.85   0.54   1.98  -1.85
196204  -6.74  -4.35  -7.94  -3.62 -11.06  -4.71  -4.47 -11.01  -2.79  -7.12
196205 -11.23  -5.10  -8.21  -4.98 -11.17  -7.11  -9.02 -10.90 -10.46  -7.92
196206  -8.78  -6.57  -9.54  -4.86 -11.57  -8.52 -10.29 -12.59  -5.10  -9.18
196207   5.23   8.67   5.37   4.90  11.32   7.23   4.33   7.78   7.45   5.72
196208   0.89   3.78   2.41   1.84   3.40   1.58   4.29  -7.92   3.17   3.83
196209  -5.62  -2.87  -5.73  -1.78  -8.88  -6.05  -6.51  -4.05  -2.84  -5.74
196210  -3.27   2.32   1.57  -0.29  -0.15   2.77  -1.24   2.47  -1.09   0.65
196211  12.08   7.15  13.16  10.71  14.57   7.16  11.16  17.59   7.60  14.88
196212   1.45   2.90  -0.99   4.69  -0.17   1.08   0.06   0.89   3.44   1.35
196301   5.94   6.38   5.73   2.69   5.64   4.13   4.09   5.65   5.26   5.24
196302  -3.03  -3.02  -2.57  -1.31  -5.06  -1.09  -0.64  -2.58  -1.47  -0.37
196303   2.57   7.44   2.87   6.97   2.74   1.94   2.01   1.18   1.79   2.87
196304   2.37   5.67   4.69   6.05   6.41   3.73   5.48   7.62   2.40   5.85
196305   1.90   7.86   2.07  -0.11   4.19  -0.64   2.58  -0.25   1.03   3.63
196306  -1.38  -2.79  -2.57   1.21  -4.92  -1.94  -1.36  -1.09  -1.12  -1.30
196307  -0.47  -0.22  -1.41   2.29  -0.69  -0.23  -1.03   0.56   0.81  -1.63
196308   4.87   6.55   6.20   3.93   5.14   4.29   6.40   9.56   4.22   5.46
196309  -1.68  -0.24  -0.76  -3.64   0.13   2.36   0.96  -4.06  -2.49  -3.17
196310   2.66   9.72   2.58  -0.32   8.29   3.40   0.48   3.38  -0.67   1.37
196311  -1.13  -4.84   0.30  -1.15  -0.29   4.16  -1.23  -1.65  -1.02   0.22
196312   2.83   0.27   1.91   4.65   3.05  -0.14   0.34   1.54   2.42   2.80
196401   0.79   1.19   2.69   4.84   2.91   3.35   2.54   3.68   1.40   1.23
196402   1.85   2.14   2.76   1.06   1.96  -0.28   1.61   1.66   0.85   5.46
196403   3.08   0.93   3.70   1.40   3.38  -0.94   2.50  -1.94  -0.74   2.17
196404  -0.45   1.93  -1.72   4.02  -3.63   0.81   2.85  -1.42   1.04   0.29
196405   1.56   1.12   1.77   2.14   2.74  -0.40   3.88   0.53   0.83   2.43
196406   1.61   0.67   0.92   0.65   0.52   4.76   3.79   0.59   2.19   1.38
196407   1.72   5.28   1.34   3.34  -1.80  -1.99   1.27   4.76   4.92   1.34
196408  -0.26   1.33  -1.25  -1.86  -2.75  -1.53   0.33  -4.22  -0.02  -3.11
196409   1.68   5.04   4.77   3.08   1.15  -1.02   3.47   2.73   1.85   4.09
196410  -0.16   0.25   0.30   3.06  -0.99  -0.89   2.30   2.88   0.94   1.84
196411   0.70  -1.38  -0.52   2.55  -0.23  -2.23   3.25   2.17   1.36  -1.78
196412   0.24   1.67  -0.82  -0.24  -0.01   3.10   0.18   4.38   0.48  -1.75
196501   6.06   3.76   5.52   0.51   7.46   0.27   3.06   7.66   3.94   4.75
196502   1.59  -0.69   2.51  -3.36   2.20   0.79   1.40   2.42   0.46   2.53
196503  -0.80   1.39  -1.16  -3.03  -0.48  -1.68  -0.85  -0.92  -0.51  -0.27
196504   4.20   7.04   4.02   0.86   5.14   2.30   6.81   2.98   0.62   2.20
196505  -0.80  -3.53  -0.52   0.86   0.48   2.79   0.21  -1.24  -0.94  -1.72
196506  -5.12  -6.83  -6.21  -1.98  -5.71  -4.14  -6.15  -5.31  -3.66  -6.96
196507   1.58   2.30   2.06   1.81   3.60  -0.38  -1.41   3.95   1.06   3.39
196508   4.05   3.21   3.64   1.56   5.88   1.33   2.29   6.29   0.92   5.07
196509   0.45   6.97   3.90   4.37   5.29   1.09  -0.66   2.24   1.37   1.83
196510   2.61   6.34   4.45   1.84   5.22  -2.29   0.30   3.23   1.06   4.23
196511   1.10  -4.03   1.39   0.71   2.73  -4.32   1.39   3.80  -1.01   3.87
196512   1.29   1.23   3.25   0.17  -1.54  -0.86   1.33   3.83  -0.32   3.48
196601   1.89   0.49   2.89   1.04   1.35  -1.30  -4.34   2.74  -3.06   5.26
196602  -0.48  -1.50  -0.73  -3.47   5.03   0.48  -1.87  -1.55  -4.17   2.07
196603  -2.63  -3.06  -1.79  -2.23  -0.90  -4.84  -2.15  -1.60  -0.12  -2.85
196604   0.42   0.11   2.79   3.13   7.65   1.26   3.08  -0.02   1.19   3.04
196605  -4.92  -8.11  -5.61  -3.74  -6.05  -2.98  -2.86  -5.26  -2.73  -7.85
196606  -1.76  -2.11  -0.98  -2.28  -0.13   0.49  -2.37   0.99  -1.78   0.73
196607  -1.16  -2.44  -1.51   0.40  -1.76  -1.17  -1.98  -1.72  -0.18  -2.04
196608  -7.21  -7.47  -7.92  -6.36  -5.98  -4.60  -6.37  -8.07  -8.61 -11.72
196609  -1.48  -1.04  -3.60   3.94  -1.90  -0.57  -1.94  -1.13   4.37  -1.85
196610   4.50   0.57   2.50   8.47   0.30   9.19  -1.43   4.87   9.95   3.14
196611   2.33  -3.51   2.69  -1.14  10.88  -2.84   0.71   6.89  -1.36   7.91
196612   0.22  -2.61   1.37  -0.66   0.41   2.98  -4.05  -0.17   2.11   2.08
196701   9.42  12.19  11.19   3.59  10.20   6.23  11.85   6.41   2.81  11.98
196702   2.00  -1.01   1.19  -0.07   6.17   2.15   3.21   1.42  -1.72  -0.25
196703   4.45   4.27   5.76   3.61   5.44   2.94   2.38   7.83   1.54   4.17
196704   4.59  10.83   3.71   1.67   7.73   0.19   9.16   4.46   1.87   2.23
196705  -2.63  -7.28  -3.64  -2.42  -4.44  -5.67  -4.67  -5.29  -4.12  -1.88
196706   2.65   1.52   2.09   2.28   6.32   2.72   3.83   5.38  -1.32   3.77
196707   6.03  10.71   5.08   6.92   3.92  -6.62   5.98   3.79   2.29   7.87
196708  -0.84   0.08  -0.48  -1.46  -1.01  -1.25   0.46   0.66  -0.71  -0.25
196709   3.13   4.98   3.08   4.21   8.36   1.20   2.27   2.89  -0.12   1.36
196710  -2.66  -4.88  -4.44  -0.99   4.80  -3.49   0.66  -5.01  -5.42  -5.17
196711   0.56  -0.69   0.67   0.78   1.37   0.09   0.88   1.33   3.18  -0.39
196712   3.20   0.88   5.21   3.09   2.19   0.13   3.47   1.62   3.24   5.53
196801  -0.58  -5.16  -6.47  -0.89  -8.69   2.69   1.13  -6.57   0.20  -1.84
196802  -2.67  -2.31  -4.28  -2.65  -4.55  -2.40  -0.79  -4.24  -1.48  -3.56
196803   0.74   0.52   0.79   0.76   4.16  -1.12   2.84   0.10  -3.93  -0.09
196804  11.09  12.01  10.64   5.68  12.38   2.22  12.38  11.90   2.49  12.10
196805   5.02  -0.37   3.17   1.26   3.81  -0.74   3.54   3.34   0.45   6.25
196806   1.19  -1.65  -0.28   1.81  -2.00   4.15   0.37   2.25   8.44   2.99
196807  -3.90  -2.85  -4.29   5.28  -5.60  -0.19  -5.09  -4.10   0.17  -2.76
196808   2.81   1.16   3.28   1.28   0.53   1.26   2.27   0.68  -0.87   2.82
196809   4.86   6.87   4.51   3.53   2.95   2.95   7.90   0.85   0.27   9.17
196810   0.87   4.70   0.94   2.55  -4.99   3.17   0.75  -0.05   0.49   1.10
196811   4.66  -0.42   5.81   5.56   8.62   5.39   5.10   8.10   8.79   7.63
196812  -1.04  -4.42  -3.52  -2.56  -5.37  -6.64  -4.08  -1.03  -2.88  -3.75
196901  -1.20  -1.87  -0.35  -1.12  -4.68   1.20  -1.05  -0.23   2.41   0.88
196902  -6.59  -3.37  -5.84  -4.60  -3.58  -3.32  -4.07  -5.14  -5.20  -8.35
196903   0.76   5.00   2.53   7.09   5.46  -0.42   5.15   3.34  -1.29   0.75
196904   1.03   1.30   1.31  -0.35   3.91   7.73   3.73   4.98   1.34   1.81
196905   1.19  -0.02  -0.87   3.69  -1.70   1.06   0.56   1.66   0.02  -1.11
196906  -7.33  -5.97  -6.80  -9.92  -0.13  -3.98  -5.43  -5.03  -5.74 -10.67
196907  -6.93  -7.00  -5.58  -9.63  -5.42  -4.49  -8.53  -2.73  -2.98  -9.12
196908   5.00   3.01   4.12   6.58   7.03   1.66   8.17   9.20  -1.29   9.02
196909   0.26  -0.39  -2.10  -9.63   0.21  -4.00  -0.61   2.17  -4.14  -0.74
196910   8.35   3.87   6.60  -1.06   5.80   3.50   6.68   8.97   8.28   7.93
196911  -2.40  -4.43  -3.57  -4.51  -1.79   1.18  -4.27   0.34  -5.26  -5.54
196912  -1.96  -3.43  -1.28  -3.01  -0.75  -5.51  -3.07   4.30  -0.65  -3.75
197001  -4.30  -8.24  -7.21 -11.44  -9.07  -2.56  -5.90  -7.11  -4.23  -8.81
197002   4.72   5.86   4.81   5.38   2.95   7.95   5.31   5.57   8.36   9.39
197003  -0.86   4.98  -0.50  -0.43  -2.58   2.29  -1.69  -5.10   2.91  -1.91
197004 -10.20  -8.77  -9.04  -9.15 -14.34  -8.79 -11.27 -10.12  -8.06 -13.70
197005  -7.51  -6.23  -7.75   2.63  -9.54  -3.74  -9.63  -7.74  -5.36  -8.29
197006  -1.57  -3.80  -4.72  -2.46 -11.76  -8.48  -4.02  -0.48  -4.70  -6.83
197007   6.69  10.32   4.95  12.77   2.41  10.27  10.58   2.14   8.71   8.02
197008   1.50   8.29   4.54   6.53   7.99   2.50   5.23   1.80   4.67   5.03
197009   5.63   2.81   4.04   3.27  10.17  -0.93   7.96   8.01  -0.54   7.61
197010   0.65  -2.06  -3.14   2.97  -3.54  -3.75  -1.64   0.31  -0.80  -5.89
197011   4.80   6.84   3.93   4.89   4.08   6.11   6.83   2.97   9.39   3.74
197012   7.45   6.27   8.03   2.28   4.43   6.85   5.36   5.34   7.13   8.37
197101   4.92   3.76   6.02   0.39   5.44   9.75   8.28   4.92   2.95   7.79
197102   3.79   2.24   1.22   4.73   2.78  -5.30   3.68   1.31  -2.58   2.22
197103   4.47   3.48   4.23   2.71   8.08   0.73   6.77   3.68   2.39   5.94
197104   2.21   8.56   4.44   4.34   2.37   0.82   5.00   4.23  -3.54   4.34
197105  -3.05  -4.35  -2.21  -4.68  -6.11  -5.21  -1.90  -2.13  -3.69  -4.53
197106  -0.12  -0.52   0.44   1.04  -2.17   1.05   0.44   2.05   4.29  -1.32
197107  -2.13  -5.28  -5.03  -2.15  -8.60  -3.69  -3.56  -2.17  -2.15  -3.86
197108   3.13  10.53   6.49  -1.16   5.70  -0.24   6.20   3.15  -2.33   6.98
197109  -0.05  -0.05  -0.24  -1.67  -1.56   0.27   0.69   0.66  -1.49  -0.42
197110  -4.33  -5.06  -6.03  -4.30  -4.37  -1.83  -3.39  -2.47   2.04  -4.21
197111  -0.38   0.17  -0.93   0.02   1.77   0.43   0.23   0.69  -1.22  -0.27
197112  10.52   6.21  10.04   8.83  11.28   7.55  10.29   7.79   8.12   8.22
197201   2.51   3.38   3.36   0.16   8.42   1.01   0.27   2.63  -0.32   3.36
197202   4.64   0.57   4.86   2.61   1.88   0.24   5.60   7.12  -2.50   2.25
197203   0.09   4.29   2.52  -5.45   1.09  -0.33   2.04   0.46  -0.14   2.29
197204   1.90  -0.59   1.87  -0.66   0.74  -1.06  -0.61   1.10  -2.80   1.79
197205   0.40  -1.20   2.10   3.62   3.71   1.24   1.46   3.71  -0.17  -0.63
197206  -1.11  -2.92  -2.21  -0.98  -2.55  -2.64  -3.95   2.54  -1.56  -4.51
197207  -1.61  -2.00   0.45  -1.09   0.95   0.74  -2.48   3.10   0.05  -2.96
197208  -0.10   3.75   2.21  12.41   2.86   5.18  -0.39   1.05   5.95   3.55
197209  -2.60  -0.92  -1.18  -0.21  -1.16   4.27  -0.55  -0.43   0.18  -1.74
197210   0.02  -2.35   1.07   3.12  -3.30   2.27   0.90   1.50   6.77   1.12
197211   6.87   8.10   4.23   6.19   2.50   7.04   5.94  -0.53   6.39   5.12
197212   0.53   1.74   0.82   1.05   1.99   1.45   1.83   3.73  -1.54  -0.76
197301  -4.71  -6.69  -3.64   5.02   1.92  -2.12  -4.27  -1.18  -4.28  -7.47
197302  -4.36  -6.03  -2.17  -7.36  -3.03  -4.64  -6.42  -0.71  -1.98  -6.09
197303  -1.04  -2.85  -0.42   3.12  -1.23   0.53  -5.71   0.78  -2.16  -0.29
197304  -6.29  -5.10  -4.56  -1.03  -6.70   0.86  -8.37  -5.48  -0.58  -7.79
197305  -2.12  -4.30  -1.24  -3.45  -2.59  -0.84  -2.14   1.07   0.36  -5.03
197306  -3.48  -2.61  -0.44   1.61  -0.09  -0.32  -5.73   0.02  -2.47  -0.28
197307   7.53   7.20   6.57   0.34   4.98  -0.31  10.99   6.87  -2.39   9.59
197308  -3.31  -3.92  -1.62  -3.74  -3.68  -3.93  -4.20  -6.91  -2.09  -2.24
197309   5.87   7.85   4.57   9.27  -2.80   7.67   7.43   0.79   7.90   7.19
197310  -2.34  -4.50   0.27   5.22   3.85  -5.54  -3.51   1.83  -3.38  -1.08
197311 -14.31 -16.19 -14.49  -6.17 -11.46  -1.94 -18.70  -7.77 -11.61 -13.45
197312  -1.62  -3.77   1.01   8.59  -4.32   4.54  -0.39  -4.48   3.41   2.44
197401   2.38   6.28   0.41  -7.53   1.25   2.01   6.76  -2.52   4.55   1.12
197402   0.00  -0.99  -0.11  -1.48  -0.60   4.76   0.95  -1.23   0.27   1.02
197403  -1.85   0.03  -0.89  -3.33  -2.76  -4.59  -3.33   1.21  -3.63  -3.62
197404  -3.77  -3.94  -2.39  -6.30  -3.68  -5.31  -1.96  -1.48 -12.19  -6.40
197405  -2.82   0.52  -2.09  -7.48  -4.26  -1.52   1.16  -0.12  -4.89  -8.38
197406  -0.56  -2.71  -0.30  -0.27  -2.95   0.30  -2.71  -1.62  -6.17  -5.51
197407 -10.21 -11.74  -7.29  -0.66  -8.45  -7.63 -12.90 -14.06   0.79  -6.64
197408 -10.27  -6.70 -10.21  -8.54  -4.90  -0.04 -13.03  -8.11  -8.62 -10.62
197409 -12.15 -12.76 -12.54  -7.87 -16.88  -3.81 -12.02 -15.55  -1.34  -9.58
